frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
frame_0,0,255,2,1,False,False,True,4.74913876470444,True,True,[],[     0.3302     0.33003     0.88434],-38.60500798734058,-19.10094622900051,0.9615607536203366,0.2883781146973928,0.2868562044784752,33.5,4.662188530260725,13.916980687345443,1.1204231555820163
frame_0,0,127,1,1,False,False,True,2.7968938192926975,True,True,[],[  -0.095946     0.30107     0.94876],-23.727493448906625,-43.51918638363004,1.4615411293547709,0.302865403368846,0.3205184999942295,33.5,3.213459663115397,9.592416904822082,1.7453513989826697
frame_1,0,255,1,1,False,False,True,2.8372898618458313,True,True,[],[  -0.076824     0.29422     0.95265],-24.78641362043624,-43.88188788115922,1.5532016169556937,0.3049951713246838,0.3202189782727381,33.5,3.0004828675316237,8.9566652762138,1.7487998504208857
frame_2,0,255,1,1,False,False,True,2.8218417811676644,True,True,[],[  -0.067367     0.29861     0.95199],-24.163290119969076,-42.77543450341383,1.5182793096670917,0.3138097355875493,0.3370228147506962,33.5,2.1190264412450697,6.325452063418119,1.7656568071008003
frame_3,0,255,1,1,False,False,True,2.8432427563857154,True,True,[],[  -0.053076     0.27714     0.95936],-24.33156296075473,-42.37383062224957,1.52758800247979,0.2928486570853301,0.3041257717379693,33.5,4.215134291466987,12.582490422289514,1.750871358505667
frame_4,0,255,2,1,False,False,True,4.813953488372093,True,True,[],[    0.40356     0.32692     0.85456],-40.75997444656869,-17.174460502663486,0.8938704256529422,0.2871198990392737,0.2839134342692068,33.5,4.788010096072632,14.292567450963078,1.1072579107446183
frame_4,0,127,1,1,False,False,True,2.808590626939609,True,True,[],[  -0.066281     0.30292     0.95071],-23.80925069666917,-43.27488992031029,1.4644722229916332,0.2978740290904256,0.3096554506141084,33.5,3.712597090957442,11.082379375992364,1.749363686133236
frame_5,0,255,2,1,False,False,True,4.673796516797207,True,True,[],[    0.38319     0.32845      0.8633],-40.09803949665927,-16.421399150198106,0.9007065629948674,0.2890415327791781,0.2876317714754425,33.5,4.595846722082192,13.71894543905132,1.0998966810065034
frame_5,0,127,1,1,False,False,True,2.7761031655374215,True,True,[],[  -0.081825     0.31275      0.9463],-25.517255898369218,-43.36393457858782,1.433511329053261,0.2954349400345619,0.3075378290801098,33.5,3.956505996543808,11.810465661324798,1.7540974778691631
frame_6,0,255,1,1,False,False,True,2.6877911835071373,True,True,[],[  -0.061852     0.31452     0.94723],-25.8157358929068,-43.63693294233369,1.548526280770922,0.3010719182905025,0.3116403409742889,33.5,3.392808170949752,10.127785584924633,1.752402411913499
frame_8,0,255,1,1,False,False,True,2.7125965209615086,True,True,[],[  -0.073017     0.30698     0.94891],-26.64949312352058,-44.27562875708826,1.529139241673498,0.3031000763490882,0.3088143163865209,33.5,3.1899923650911823,9.522365268928905,1.7549342536133383
frame_9,0,255,2,1,False,False,True,4.825918035291493,True,True,[],[    0.39417     0.33953     0.85402],-40.27050014345317,-17.41086519649533,1.1399503019148216,0.2881326141590263,0.2831922422555987,33.5,4.686738584097366,13.99026443014139,1.081108859341356
frame_9,0,127,1,1,False,False,True,2.7038265212271524,True,True,[],[  -0.070674     0.31222     0.94738],27.132775690900807,134.91383523762292,1.4545429905964755,0.3160445627570502,0.3198199417276678,33.5,1.8955437242949849,5.658339475507416,1.7565780200264007
frame_10,0,255,2,1,False,False,True,4.774936800198116,True,True,[],[    0.40385     0.34151     0.84869],-41.46650413936667,-17.68610729739633,0.8922370471470782,0.2901465847406501,0.2852205847974257,33.5,4.485341525934988,13.389079181895486,1.0746605024357088
frame_10,0,127,1,1,False,False,True,2.696640682359714,True,True,[],[  -0.054301     0.29639     0.95352],25.33670967723304,134.94444144585916,1.5170247034501214,0.3064048845710307,0.3178089667768282,33.5,2.859511542896925,8.535855351931119,1.7567393473017283
frame_11,0,255,2,1,True,False,True,4.528089950752112,,False,[],,,,,,,33.5,,,
frame_11,0,127,1,1,False,False,True,2.716481285123175,True,True,[],[  -0.062865     0.29557     0.95325],24.551336328283856,133.5098164943402,1.5045002549295865,0.3006776902614889,0.31069518177341,33.5,3.432230973851108,10.245465593585395,1.7555500429446302
frame_12,0,255,2,1,True,False,True,4.580867726451459,,False,[],,,,,,,33.5,,,
frame_12,0,127,1,1,False,False,True,2.7148983419850894,True,True,[],[   -0.10438     0.31084     0.94471],24.93923952384351,134.46872976096657,1.3771650853874973,0.308240155059184,0.3158614430935882,33.5,2.675984494081601,7.988013415168958,1.753154778461918
frame_13,0,255,2,1,True,False,True,4.554929380049905,,False,[],,,,,,,33.5,,,
frame_13,0,127,1,1,False,False,True,2.6919329216397125,True,True,[],[  -0.079924      0.2951     0.95212],24.66762054609072,134.1197937778993,1.4358191124973725,0.3003674629025168,0.3081582974936154,33.5,3.4632537097483205,10.33807077536812,1.7561684965899906
frame_14,0,255,2,1,True,False,True,4.647752911933395,,False,[],,,,,,,33.5,,,
frame_14,0,127,1,1,False,False,True,2.6659812880430658,True,True,[],[  -0.075982     0.30789     0.94838],26.977870521400344,134.7636269337963,1.5171325435453518,0.3038861966797143,0.314044584546873,33.5,3.111380332028574,9.287702483667386,1.7540170609651036
frame_15,0,255,2,1,True,False,True,4.629832300589023,,False,[],,,,,,,33.5,,,
frame_15,0,127,1,1,False,False,True,2.6838254144921336,True,True,[],[  -0.064933     0.30196     0.95111],24.547504002618744,134.94699595502627,1.4930789206043462,0.3061516328760836,0.3139866850981002,33.5,2.8848367123916416,8.61145287281087,1.7526143607936615
frame_16,0,255,2,1,True,False,True,4.5676745550992335,,False,[],,,,,,,33.5,,,
