frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_m,rel_error_%,fish_dist_from_camera,aspect_ratio
frame_0,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
frame_0,0,127,1,1,False,False,[],[     0.9749     0.21961     0.03658],1.48213059413829,12.82500716597311,0.3175967558963371,0.2916564108084596,0.2957152060474816,28.9,0.2656410808459686,91.91732901244588,1.7093722792251405,5.064124067036206
frame_1,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
frame_1,0,127,1,1,False,False,[],[    0.94192    0.092727     0.32279],7.28047384107019,6.610671452956808,0.5859234958206707,0.2869534883214658,0.2865615162991058,28.9,0.2046511678534146,70.8135528904549,1.7282251015261303,5.4777783046008315
frame_2,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
frame_2,0,127,1,1,False,False,[],[    0.98987   -0.028459     0.13906],10.404039676874577,-2.3857673432057886,0.2733455454332734,0.2699985624376943,0.2767232830725243,28.9,1.9001437562305656,657.4891890071161,1.7132525003064272,5.9
frame_3,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.76
frame_3,0,127,1,1,False,False,[],[    0.98013   -0.058883     0.18943],7.774367233339904,-3.5562831063432525,0.2782947144470024,0.2792216650136315,0.2761088758986146,28.9,0.9778334986368432,338.350691569842,1.7196682212677166,5.363636363636363
frame_4,0,255,1,1,False,False,[],[    0.99223     -0.1176     0.04052],2.53455234048059,-6.845210952140643,0.2743381304309446,0.27433131856719,0.2695086448683458,28.9,1.4668681432809971,507.56683158512016,1.723943603593915,4.747252465710178
frame_5,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
frame_5,0,127,1,1,False,False,[],[    0.98575   -0.099999     0.13524],5.48520613051456,-5.703142991339864,0.2815643678818318,0.281366383637665,0.2805442562029557,28.9,0.7633616362335005,264.1389744752597,1.7253687412534309,4.708823805070263
frame_6,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
frame_6,0,127,1,1,False,False,[],[    0.99543    0.012178    0.094746],5.179181252270472,0.8577169217564707,0.2831454189041895,0.2830382821005553,0.2841637771603689,28.9,0.5961717899444663,206.2878165897808,1.735469389885053,4.72
frame_7,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
frame_7,0,127,1,1,False,False,[],[    0.99132   -0.036499     0.12629],9.720505409754589,-3.1180654090679325,0.2785899296049063,0.2773739293008692,0.2692506615129044,28.9,1.1626070699130742,402.28618336092535,1.7410024221984357,5.85
frame_8,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
frame_8,0,127,1,1,False,False,[],[    0.99345    0.034685     0.10887],6.738480262309755,2.1270531495396923,0.2899520025919609,0.286972203376953,0.2845629762263208,28.9,0.2027796623046918,70.16597311581032,1.7486096930091943,5.666666666666667
frame_9,0,255,1,1,False,False,[],[    0.98913     0.13787    0.051131],3.3904238489457605,7.855785028089623,0.2843739436697212,0.2840378291154485,0.2931241820824001,28.9,0.496217088455142,171.70141469036056,1.7545352956041491,4.874439770996399
frame_10,0,255,1,1,False,False,[],[    0.11596     -0.1663     0.97923],1.9141962026260584,8.332789014780358,1.0284013144485928,0.2914364178805868,0.2899088036614328,28.9,0.2436417880586794,84.30511697532161,1.764354849614843,5.076922929591366
frame_11,0,255,1,1,False,False,[],[    0.99939    0.034371  -0.0058058],-0.407000479603528,2.2175169331081204,0.2896353716431123,0.2893478502464323,0.295875285069907,28.9,0.0347850246432357,12.036340707001989,1.764840181265476,5.173913043478261
frame_12,0,255,1,1,False,False,[],[     0.9992   -0.032253    0.023819],1.9930420950997247,-1.6392371413352833,0.2865136771550159,0.2865053895267119,0.2833066611248635,28.9,0.2494610473288083,86.31870149785757,1.749483225579264,5.409090909090909
frame_13,0,255,1,1,False,False,[],[    0.99904   -0.042842   0.0091273],1.2797105766096215,-2.393731700978856,0.2852865343195551,0.285095878503456,0.2943967509327284,28.9,0.3904121496543955,135.09070922297423,1.752520171015424,5.173913043478261
frame_14,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.64
frame_14,0,127,1,1,False,False,[],[    0.99759   -0.037555    0.058426],1.8788626129027317,-1.5938048391220605,0.2959643967988607,0.2864174593195204,0.2788370209357033,28.9,0.2582540680479583,89.36126922074685,1.7627027740464367,5.173913043478261
frame_15,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.68
frame_15,0,127,1,1,False,False,[],[    0.99876    -0.03342    -0.03696],-1.9213725137465032,-1.8591447207479583,0.2859716039012966,0.2859516040946107,0.2833203589373873,28.9,0.30483959053893,105.48082717610036,1.7632893515971495,5.130434782608695
frame_16,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.68
frame_16,0,127,1,1,False,False,[],[     0.9979   -0.025774    0.059452],1.149387550651689,-1.2490700406936897,0.2860407131413024,0.2862268289870336,0.2828445503494349,28.9,0.2773171012966369,95.9574744971062,1.7589689933362254,4.958333333333333
frame_17,0,255,1,1,False,False,[],[    0.99979   -0.018561   0.0089061],0.3980084649832377,-0.8963987002025061,0.2850972365798501,0.2848417514371896,0.2797243816298151,28.9,0.4158248562810385,143.88403331523824,1.7611135318195712,5.086956521739131
frame_18,0,255,1,1,False,False,[],[     0.9972    0.042475    0.061477],2.9860710921369416,2.790907837541648,0.2938451143193926,0.2815930598258138,0.2796942420924109,28.9,0.7406940174186194,256.2955077573078,1.7647697109828495,5.113772670470088
frame_19,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
frame_19,0,127,1,1,False,False,[],[    0.99672    0.074611    0.031257],1.9477488318387408,4.276600442683374,0.2849771608101264,0.2848877938139137,0.2926097989350618,28.9,0.4112206186086264,142.29087149087422,1.7661192140708746,4.900677406344493
frame_20,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
frame_20,0,127,1,1,False,False,[],[     0.9994    0.032095   -0.012916],-0.5522120158762625,1.6821551339816585,0.2819697192853897,0.2819500103441036,0.2788859682754138,28.9,0.7049989655896316,243.9442787507376,1.758915915769419,5.021428865142167
frame_21,0,255,2,0,True,False,[],,,,,,,28.9,,,,1.7199999572753841
