frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_m,rel_error_%,fish_dist_from_camera,aspect_ratio
frame_0,0,255,1,0,True,False,[],[   -0.40143   -0.025641     0.91553],-23.02730721509749,-43.64584704542792,0.2534077687471969,0.068440078425088,0.0681160376509249,28.9,22.055992157491197,7631.831196363735,0.935238659647366,3.618882614488385
frame_5,0,255,1,0,False,False,[],[   -0.50227   -0.088414     0.86018],-1.4512430561837826,-9.518586446337464,0.2720304476038173,0.1225061737254717,0.1286843824156842,28.9,16.64938262745282,5761.032051021737,1.0250051874435977,4.7318184811751705
frame_6,0,255,-1,0,True,False,[],[   -0.61002     -0.1123     0.78439],-3.4420111796768884,0.5330178906561174,0.2245094615606944,0.103502192811798,0.1023257390437042,28.9,18.54978071882019,6418.609245266503,1.043652764663662,4.833302659381553
frame_8,0,255,-1,0,True,False,[],[   -0.39493  -0.0091149     0.91867],77.6189706672832,170.54819450702456,0.2025295560601638,0.1525201356350813,0.1761951208065484,28.9,13.64798643649186,4722.486656225557,1.204645113344364,4.710444364581743
frame_11,0,255,-1,0,True,False,[],,,,,,,28.9,,,,3.108280532243696
frame_12,0,255,4,0,True,False,[],,,,,,,28.9,,,,2.97777749408916
frame_125,0,255,-1,0,True,False,[],,,,,,,28.9,,,,2.69565228929143
frame_126,0,255,-1,0,True,False,[],,,,,,,28.9,,,,2.506329310736884
frame_139,0,255,-1,1,False,False,[],[    0.30962    -0.51829     0.79719],-28.11879118969337,-30.77815737092136,0.5202164822751942,0.2373597293954532,0.2292276344435071,28.9,5.164027060454679,1786.860574551792,0.981633461621634,5.560536927040454
frame_140,0,255,7,1,False,False,[],[  -0.014498    -0.27531     0.96125],-34.43920418119841,-32.906075869043065,0.6754935316446247,0.2417698167915786,0.2318820917105162,28.9,4.7230183208421375,1634.2623947550649,0.9978909587935956,5.733459158670814
frame_141,0,255,7,1,False,False,[],[   -0.56447     0.29991     0.76904],-34.88457770918818,-33.81308523657862,0.5761345000658036,0.255670474652963,0.2504500172259563,28.9,3.332952534703693,1153.270773253873,1.016559382175601,6.044444252629454
frame_142,0,255,7,1,False,False,[],[    0.14887    -0.37739     0.91401],-21.86264183271414,-39.50797814045244,1.8903066139990383,0.2632344864575527,0.2476435007301289,28.9,2.576551354244727,891.5402609843347,1.0398194133192735,6.046568465087041
frame_143,0,255,7,1,False,False,[],[    0.31242    -0.55455     0.77128],9.414425694993726,132.94586945752596,0.7636844846734138,0.2608777141732435,0.248611115983921,28.9,2.8122285826756466,973.0894749742722,1.0588553996958368,6.394971976404152
frame_144,0,255,7,1,False,False,[],[    0.34449    -0.64117     0.68573],2.718646567324855,127.07725237554716,0.6538080718407101,0.2668352483003899,0.2536427830716505,28.9,2.2164751699610075,766.9464255920442,1.076811267940394,6.054352260467747
frame_145,0,255,7,1,False,False,[],[   -0.48383     0.86782    -0.11317],0.4748558879043091,119.75586008949072,0.5056987686398514,0.2533139437504226,0.2472034760946904,28.9,3.5686056249577325,1234.8116349334714,1.0915472524355998,6.182248908078101
frame_146,0,255,7,1,False,False,[],[   -0.45064      0.8927  -0.0043581],1.1962180626133585,117.00650056321405,0.2660748266227577,0.2540465733498319,0.2432183670757694,28.9,3.4953426650168096,1209.461129763602,1.105252711641581,5.9843754466964105
frame_147,0,255,7,1,False,False,[],[    0.30651    -0.67042     0.67572],0.5866417807691956,116.34026405255412,0.8134174933124927,0.2666723694965623,0.2615098553033023,28.9,2.232763050343761,772.5823703611633,1.120536280397283,5.277451403808805
frame_148,0,255,7,1,False,False,[],[   -0.55374     0.83096   -0.053665],7.1217683427373455,123.62194871196232,0.5128081545638338,0.2572996609808924,0.2496219616281254,28.9,3.1700339019107515,1096.897543913755,1.123802036252704,4.850072833561377
