frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_m,rel_error_%,fish_dist_from_camera,aspect_ratio
frame_0,0,255,3,1,False,False,[],[    0.99743    -0.04544    0.055351],4.017295800869533,-2.684829131793081,0.3814675741826286,0.3677205224043233,0.3944904849531163,28.9,7.872052240432331,2723.8935088001144,2.518995544145692,6.264274493775063
frame_0,0,170,2,1,False,False,[],[ -0.0062935    -0.32413     0.94599],1.7230276829154942,1.2318025042430032,1.5833631691898555,0.2844117127030281,0.2914952551975435,28.9,0.458828729697186,158.76426633120624,2.40219584088689,4.473684210526316
frame_0,0,85,1,1,False,False,[],[    0.81225    0.038738    -0.58202],-8.53846562596296,-1.2079781965270615,0.3782621843633864,0.2840221890410577,0.2857639017595024,28.9,0.497781095894223,172.24259373502528,2.4305587644747484,4.722222222222222
frame_1,0,255,1,1,False,False,[],[    0.87688    -0.02174    -0.48021],-8.823550513972277,-0.993241594472602,0.4266240342623972,0.2869791873121624,0.290530993680534,28.9,0.2020812687837547,69.92431445804664,2.434380653849031,5.0588235294117645
frame_2,0,255,2,1,False,False,[],[    0.23245    -0.32409     0.91702],67.34705319906358,-51.2391010964841,1.4623636122829278,0.7855811543363274,0.8497608898780233,28.9,49.65811543363274,17182.738904371192,2.465027777252683,5.3125
frame_2,0,127,1,1,False,False,[],[   -0.21052   0.0017484     0.97759],-27.160559971223403,-2.7475037482031386,0.821298068599511,0.3187252071057932,0.3260023446616957,28.9,2.972520710579324,1028.5538790931917,2.427335978185058,5.117647058823529
frame_3,0,255,3,1,False,False,[],[    0.99798   -0.013168   -0.062171],-3.1176244404775177,-1.2796855583010145,0.374627003274691,0.3672485732016645,0.3734179967933631,28.9,7.82485732016645,2707.563086562786,2.546010116839497,6.404514057615032
frame_3,0,170,2,1,False,False,[],[  -0.047348     -0.4029     0.91402],-5.687446663290983,4.845593586533728,0.8846152090839712,0.2238429150616059,0.2567017883459077,28.9,6.515708493839406,2254.57041309322,2.417219420518524,5.125
frame_3,0,85,1,1,False,False,[],[    0.99171  -0.0066733    -0.12831],-6.909600182879722,-0.5776292794836262,0.2892857611823659,0.2889559219415805,0.3021699461648363,28.9,0.0044078058419494,1.525192332854478,2.428298070526436,5.117647058823529
frame_4,0,255,3,1,False,False,[],[    0.99885   -0.041183   -0.024672],-1.0756097245157694,-2.2055439787853057,0.3788002307988749,0.3722087589686498,0.3723731456722795,28.9,8.320875896864981,2879.1958120640074,2.536683275311004,6.055555555555555
