video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,rel_error_%,fish_dist_from_camera,especie_gt,gt,failure_reason,abs_error_cm,unique_track,scenario
2024_11_28,13-25-41_0,13-25-41_0,frame_93,0,127,1,1,False,False,True,6.692307444913157,True,True,[],[    0.14376    -0.12303     0.98194],-16.9807591779585,134.5770556676252,1.5926256968116574,0.2636063806904615,0.2593189990899153,9.413614883002936,1.5476398928170818,caballa,28.9,measured,2.5393619309538487,2024_11_28/13-25-41_0/1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_94,0,255,5,1,False,False,True,5.800847112058705,True,True,[],[    0.75234    -0.63741     0.16641],5.878526150040704,-39.79960506859733,0.2929676910372988,0.2216667936793476,0.2173431973124517,23.825844096444133,1.3685687970707827,fish_3,21.6,measured,0.5666793679347606,2024_11_28/13-25-41_0/5,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_94,0,127,1,1,False,False,True,5.374810825031107,True,True,[],[   0.041047    -0.11192     0.99287],5.944914866721135,-10.523466623677985,1.6861565920451969,0.2923785826444285,0.3053859848809273,0.4737397403534459,1.560750046155776,caballa,28.9,measured,0.3378582644428505,2024_11_28/13-25-41_0/1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_95,0,255,5,1,False,False,True,5.6311472882557885,True,True,[],[    0.69914    -0.62438     0.34835],11.1498602733994,-40.360095608032665,0.3967025069228312,0.2149484508480412,0.2097684360768626,26.13455297318171,1.351895057721726,fish_3,21.6,measured,0.10515491519588238,2024_11_28/13-25-41_0/5,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_95,0,127,1,1,False,False,True,5.104046438500061,True,False,[],,-23.25425706221544,24.937797660697797,-1.0,0.3112742358943716,0.2932032756499183,6.967091372636271,1.6286397265117467,caballa,28.9,bad_pointcloud,2.2274235894371586,2024_11_28/13-25-41_0/1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_96,0,255,5,1,False,False,True,4.375000442541954,True,True,[],[    0.67244    -0.60838     0.42154],20.869568323400213,-41.497671997394505,0.4549774830549542,0.227135088695253,0.2203885617803076,21.946704915720627,1.339668771121409,fish_3,21.6,measured,1.1135088695252975,2024_11_28/13-25-41_0/5,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_96,0,127,1,1,False,False,True,4.710045720338592,True,True,[],[  -0.059408    -0.26228     0.96316],-17.308136665871952,40.30584852623138,1.4510883224466509,0.2628069221761108,0.2539889777508978,9.6883428948073,1.6276397328501495,caballa,28.9,measured,2.619307782388919,2024_11_28/13-25-41_0/1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_97,0,255,5,1,False,False,True,3.2241382112236874,True,True,[],[   -0.44205     0.67225    -0.59386],-24.387954163670724,123.01548758850204,0.5195128831823044,0.2024549922458937,0.198456388834226,30.42783771618775,1.32761523103714,fish_3,21.6,measured,1.3545007754106315,2024_11_28/13-25-41_0/5,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_97,0,127,1,1,False,False,True,5.369724054466364,True,False,[],,-0.9694037320884672,45.40560576582673,-1.0,0.2734118778651859,0.2767776131198297,6.044028225022042,1.6515494387052212,caballa,28.9,bad_pointcloud,1.55881221348141,2024_11_28/13-25-41_0/1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_98,0,255,5,1,False,False,True,3.583333333333333,True,True,[],[   -0.12047      0.8456    -0.52004],-29.57081132525505,97.24999211739971,0.3358373626900259,0.2116765723127223,0.2033402686659523,27.258909858171045,1.322446276164395,fish_3,21.6,measured,0.43234276872777144,2024_11_28/13-25-41_0/5,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_98,0,127,1,1,False,False,True,4.846154421662958,True,True,[],[    -0.1205    -0.28103      0.9521],11.121589932889814,33.546989196914545,1.478060884453764,0.2738070237099087,0.2684416496184051,5.908239274945467,1.6619122387517986,caballa,28.9,measured,1.5192976290091273,2024_11_28/13-25-41_0/1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_99,0,255,5,1,False,False,True,4.195980311496379,True,True,[],[    0.26372      0.8708    -0.41492],-23.76610375606493,72.32643435045097,0.2267124293691873,0.2149253443936372,0.2090750081088843,26.142493335519877,1.3259277775124894,fish_3,21.6,measured,0.10746556063628177,2024_11_28/13-25-41_0/5,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_99,0,127,1,1,False,False,True,5.019087860074395,True,True,[],[   -0.24403    -0.24346     0.93871],-12.52316630333633,23.36986214548679,1.6566867170705986,0.2658239907416796,0.2453722811163963,8.651549573305967,1.6771090449550734,caballa,28.9,measured,2.3176009258320356,2024_11_28/13-25-41_0/1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_100,0,255,5,1,False,False,True,4.397849215876593,True,True,[],[    0.33741     0.87849    -0.33823],-7.710558602229045,63.42085333677377,0.3840368672861425,0.2093972865782414,0.2065597919650045,28.04216956074179,1.333242619379856,fish_3,21.6,measured,0.6602713421758644,2024_11_28/13-25-41_0/5,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_101,0,255,-1,1,False,False,True,5.451019005593678,True,True,[],[  -0.015373    -0.19512     0.98066],15.893131564794302,-8.103650843097016,1.512798224879956,0.2804985733896208,0.276400680758567,3.608737666796966,1.5921727828834231,,,measured,,2024_11_28/13-25-41_0/-1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_101,0,127,-1,1,False,False,True,4.284973872205295,True,True,[],[    0.24908     0.96437   -0.089166],-3.911976444720604,75.26650738093987,0.2615320806494757,0.2115922824912424,0.2122218852398738,27.287875432562743,1.3417191933221924,,,measured,,2024_11_28/13-25-41_0/-1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_102,0,255,-1,1,False,False,True,5.598875123134774,True,True,[],[   -0.13456    -0.16306      0.9774],11.06686350582368,-5.991237047760347,1.6580799105460795,0.2521537405912209,0.2489387835138053,13.34923003738114,1.5671036645669698,,,measured,,2024_11_28/13-25-41_0/-1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_103,0,255,-1,1,False,False,True,5.209569551109517,True,False,[],,2.1470211401534263,-0.3161804782580883,-1.0,0.2903567783745484,0.276518853065983,0.2210383592617395,1.5745501808251408,,,bad_pointcloud,,2024_11_28/13-25-41_0/-1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_104,0,255,-1,1,False,False,True,4.382979029069839,True,True,[],[   0.063308    -0.19388     0.97898],-20.07734031034028,113.13554170784852,0.5717198681059961,0.1883549482807909,0.1879504880285389,35.27321364921276,1.3093670365426868,,,measured,,2024_11_28/13-25-41_0/-1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_104,0,127,-1,1,False,False,True,5.161708262124532,True,False,[],,-11.284859277531792,9.462694439058712,-1.0,0.3358543002413013,0.295508890761102,15.413848880172276,1.614255269036141,,,bad_pointcloud,,2024_11_28/13-25-41_0/-1,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_105,0,255,12,1,False,False,True,4.420092124791949,True,True,[],[   0.083411    -0.25399      0.9636],-23.45405375646401,123.44962701978945,0.8264968746964052,0.1953341439194154,0.1936461684560957,32.87486463250331,1.309012669375819,caballa,28.9,measured,9.366585608058458,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_105,0,127,11,1,False,False,True,4.953869501344347,True,False,[],,-10.561333113851209,-7.463227998560214,-1.0,0.2971862645111103,0.3035536136087892,2.125864093165057,1.5893635445005865,caballa,28.9,bad_pointcloud,0.8186264511110295,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_106,0,255,12,1,False,False,True,3.5000001123915845,True,True,[],[    0.23697    -0.38931      0.8901],-25.93770101260481,126.7452203637434,0.5574765276727638,0.2003834621613379,0.1960474813486594,31.139703724626145,1.3033974424721195,caballa,28.9,measured,8.86165378386621,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_106,0,127,11,1,False,False,True,5.025652617173615,True,True,[],[   -0.34167   -0.050623     0.93846],-1.5504077030243548,-28.93127694238865,1.6267974179558966,0.265797266145262,0.2587868572823534,8.660733283415114,1.5792127434461394,caballa,28.9,measured,2.320273385473797,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_107,0,255,13,0,True,False,True,2.4726488469252663,,False,[],,,,,,,,,error,-100.0,not_a_fish,,2024_11_28/13-25-41_0/13,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_107,0,170,12,1,False,False,True,3.332855735540671,True,True,[],[    0.19782    -0.35295     0.91449],-30.92538196120041,129.77840295488656,0.6638823419480835,0.1887461581745384,0.187946566378394,35.138777259608794,1.2999261969622136,caballa,28.9,angle_fail,10.025384182546158,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_107,0,85,11,1,False,False,True,5.090825917500684,True,False,[],,-16.952634584934376,-32.62932014598594,-1.0,0.2960904038383737,0.2951362333065264,1.7492796695442163,1.594929408316087,caballa,28.9,bad_pointcloud,0.7090403838373724,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_108,0,255,13,0,True,False,True,2.211111249064196,,False,[],,,,,,,,,error,-100.0,not_a_fish,,2024_11_28/13-25-41_0/13,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_108,0,170,12,1,False,False,True,2.9280794653036484,True,True,[],[    0.17435    -0.32236     0.93042],38.9405974705413,-52.05685684065487,1.0364248147895512,0.1995212024942487,0.1993312104496127,31.43601288857432,1.286797721596325,caballa,28.9,aspect_ratio_fail,8.94787975057513,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_108,0,85,11,1,False,False,True,4.573848503805121,True,True,[],[   -0.20246    -0.11175     0.97289],-26.11247690889721,-33.3850992000015,1.6598550566935075,0.3014191715026203,0.305159136326073,3.580471306742365,1.5987552977536716,caballa,28.9,measured,1.241917150262033,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_109,0,255,11,1,False,False,True,4.275100384153459,True,True,[],[   -0.23509   -0.068445     0.96956],-23.37235715017469,-31.358302397107607,1.6358544523186394,0.2869372286361347,0.2778009800823483,1.3961413621530403,1.5909373965521385,caballa,28.9,measured,0.20627713638652878,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_110,0,255,11,1,False,False,True,4.081395003057864,True,True,[],[   -0.36557   -0.045006     0.92969],-32.65991518860841,-10.885901347610368,1.4716474025336392,0.4226040952541358,0.3981736880272769,45.224775001421214,1.5888306671862984,caballa,28.9,angle_fail,13.36040952541358,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_111,0,255,14,0,True,False,True,1.1923076923076923,,False,[],,,,,,,,,error,-100.0,not_a_fish,,2024_11_28/13-25-41_0/14,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_111,0,127,11,1,False,False,True,4.375,True,True,[],[   -0.21653    -0.13148     0.96738],-36.57000216782416,7.193661312600682,1.66538488196967,0.3022566346961355,0.2912445737039631,3.868259345751021,1.6096757298727462,caballa,28.9,angle_fail,1.325663469613552,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_112,0,255,12,1,False,False,True,2.2272726590296705,True,True,[],[    0.19758    -0.58355     0.78767],47.35561170448285,-71.22157254442395,0.5143404652612518,0.2375730929155362,0.2222185329739435,18.35976188469548,1.2708218362477186,caballa,28.9,aspect_ratio_fail,5.142690708446381,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_112,0,170,14,0,True,False,True,1.1923076923076923,,False,[],,,,,,,,,error,-100.0,not_a_fish,,2024_11_28/13-25-41_0/14,multiple_fish
