video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera,especie_gt,failure_reason,unique_track,scenario
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_11,0,255,1,1,False,False,True,4.079700870613378,True,True,[],[    0.75998    0.069972     0.64616],38.215258250319096,5.21029221256987,0.3011245335676339,0.2815308946956381,0.2863751574976502,29.1,0.9469105304361918,3.2539880771003102,1.7246689192336244,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_12,0,255,1,1,False,False,True,4.172413793103448,True,True,[],[    0.68171    0.056742     0.72942],36.75648577694757,4.137471784115203,0.4167233879454485,0.2801910356131411,0.269103201659031,29.1,1.0808964386858904,3.714420751497907,1.723886380247087,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_13,0,255,1,1,False,False,True,4.25,True,True,[],[    0.54658      0.0559     0.83554],55.16235175834984,5.9816143866716605,0.4946387183033722,0.4746949717330788,0.7244942553747294,29.1,18.369497173307877,63.125419839545984,1.7231404122078058,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_14,0,255,1,1,False,False,True,4.37037037037037,True,True,[],[    0.76105    0.035017     0.64774],35.46681609873057,2.034466486149302,0.3514774967225226,0.2751395312110769,0.2704528556000807,29.1,1.5860468788923079,5.450332917155707,1.7315050878549578,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_15,0,255,1,1,False,False,True,4.101181911922233,True,True,[],[     0.7609    0.032263     0.64806],28.811032032914948,1.0668000590194548,0.3867715094015109,0.2618404895337672,0.2574161587696015,29.1,2.915951046623281,10.020450332038754,1.742539133746659,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_16,0,255,1,1,False,False,True,4.518518518518518,True,False,[],,30.051939055276826,0.3881956252113492,-1.0,0.2797204615823905,0.2709153148575197,29.1,1.1279538417609523,3.876130040415629,1.745216631347284,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_17,0,255,1,1,False,False,True,4.428571428571429,True,False,[],,27.283083926264595,1.862113086759879,-1.0,0.276824508813091,0.2694204144267796,29.1,1.4175491186909,4.8713028133708,1.745443983161142,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_18,0,255,1,1,False,False,True,4.592592592592593,True,False,[],,25.09172437395897,2.846001815641712,-1.0,0.2788124161522389,0.2739108098170481,29.1,1.2187583847761125,4.18817314356051,1.750379250381049,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_19,0,255,1,1,False,False,True,4.666666666666667,True,True,[],[    0.90475     0.04395     0.42367],19.26037010115093,2.388015001190551,0.2858193435159939,0.2713126421420461,0.2676294752436493,29.1,1.968735785795392,6.765415071461837,1.7531215505585516,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_20,0,255,1,1,False,False,True,4.535714285714286,True,True,[],[    0.92306     0.05948     0.38002],19.319465035603912,3.568862928904961,0.2828575469106611,0.280988200901745,0.2743437848288849,29.1,1.0011799098255025,3.440480789778352,1.754503863867714,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_21,0,255,1,1,False,False,True,4.68702673455727,True,False,[],,17.116107854847286,3.118442431331592,-1.0,0.2828230342752177,0.2756378598230132,29.1,0.8176965724782299,2.809953857313495,1.7553929885850814,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_22,0,255,1,1,False,False,True,4.650914367646204,True,False,[],,17.795291600428335,3.900042062024321,-1.0,0.2827461436263194,0.2746721103895738,29.1,0.8253856373680613,2.8363767607149986,1.7590931702633292,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_23,0,255,1,1,False,False,True,4.447346434387102,True,False,[],,16.357478546735912,4.327343985633833,-1.0,0.2770907186886402,0.2721297804290473,29.1,1.3909281311359791,4.779821756481038,1.7603338016404046,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_24,0,255,1,1,False,False,True,4.439665427920535,True,False,[],,17.148889851742393,4.054190736141634,-1.0,0.2839055177566189,0.2776615106213498,29.1,0.7094482243381144,2.437966406660193,1.7621848360517829,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_25,0,255,2,1,False,True,False,4.038461538461538,True,True,[1],[    0.97211    0.066297     0.22497],14.571339783547522,3.4223308766992684,0.2637113399248424,0.2379379696926306,0.2331058965142928,29.1,5.306203030736942,18.234374676071955,1.7723790463466689,red,overlap,2025_08_21/12-09-37_1_compressed/2,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_25,0,127,1,1,False,True,False,4.297366477716365,True,True,[2],[    0.94195    0.083357     0.32525],17.158329851279188,4.644357212532636,0.2746193541929967,0.2751281376912316,0.2699603220299303,29.1,1.5871862308768385,5.454248216071619,1.7665071682756566,red,overlap,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_26,0,255,1,1,False,False,True,4.226851589789908,True,False,[],,17.750829890144797,5.548498030892394,-1.0,0.2744690866292487,0.2679114643900819,29.1,1.6530913370751321,5.680726244244451,1.7674939916075068,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_27,0,255,1,1,False,False,True,4.145630927964973,True,False,[],,13.82201160660362,4.947655671562041,-1.0,0.2696366618401228,0.2630428685099882,29.1,2.1363338159877223,7.341353319545423,1.7712160332394289,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_28,0,255,1,1,False,False,True,3.990834716864592,True,False,[],,9.60214540862561,3.759378314984809,-1.0,0.2646479199076105,0.2608243490256755,29.1,2.6352080092389514,9.0556976262507,1.7734197039200832,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_29,0,255,1,1,False,False,True,3.851236069277472,True,True,[],[    0.95252    0.085237     0.29229],4.004291280539646,4.4970323857407095,0.2529941244661708,0.2554856936688735,0.2492804152810681,29.1,3.5514306331126484,12.20422897976856,1.7849837758021647,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_30,0,255,1,1,False,False,True,3.792654578912528,True,False,[],,4.964315447556353,4.009556599390034,-1.0,0.2650622133605783,0.2571067756494273,29.1,2.5937786639421745,8.913328742069313,1.7743249213536323,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_31,0,255,1,1,False,False,True,3.670288070484635,True,True,[],[   -0.34716    0.049524      0.9365],2.1737712415425063,4.230708544324113,0.746863044881003,0.2535206508913527,0.2597331086439145,29.1,3.7479349108647355,12.879501411906292,1.7812939028388908,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_32,0,255,1,1,False,False,True,3.5517241379310347,True,True,[],[   -0.46266     0.05957     0.88453],-9.154684172319238,2.282790653460306,0.730179751160307,0.2696198450897458,0.2549494809101601,29.1,2.1380154910254205,7.347132271565032,1.7884751541813482,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_33,0,255,1,1,False,False,True,3.655172413793104,True,False,[],,-9.211582970059444,2.934115953730219,-1.0,0.2981675662498224,0.2893547803240252,29.1,0.716756624982235,2.463081185505979,1.7821879247191603,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_34,0,255,1,1,False,False,True,3.413793103448276,True,True,[],[    0.98385    0.078896    -0.16067],-9.006753692686631,4.604302778152558,0.2772153066517708,0.2770498256277821,0.2723909616135448,29.1,1.3950174372217923,4.793874354714057,1.7885435358648023,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_35,0,255,1,1,False,False,True,3.5874814387277576,True,True,[],[   -0.67138    0.034554     0.74031],-8.76188312584651,4.599348438258256,0.6172387912128219,0.2547348901856232,0.2521342957355975,29.1,3.626510981437683,12.46223704961402,1.7825404235294886,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_36,0,255,1,1,False,False,True,3.390963573253564,True,True,[],[   -0.53157    0.055936     0.84517],54.474084574329325,175.36711276507478,0.6783948895561125,0.669162652838535,0.8161745134906282,29.1,37.816265283853504,129.9528016627268,1.7722182418970678,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_37,0,255,1,1,False,False,True,3.419354838709677,True,False,[],,-13.825220970609356,4.621682752017569,-1.0,0.2554708410574215,0.2516009257630132,29.1,3.5529158942578505,12.209332969958234,1.7860218694945755,red,bad_pointcloud,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_38,0,255,1,1,False,False,True,3.593567388196228,True,True,[],[     0.8708    0.056357     -0.4884],-17.86943512903771,6.071100752348063,0.5261502392160347,0.3080628804777212,0.2996464501738051,29.1,1.7062880477721158,5.86353281021347,1.7927636938443887,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_39,0,255,1,1,False,False,True,3.5234962863015373,True,True,[],[    0.87768    0.051889    -0.47643],-16.92103575489312,4.654524744364598,0.5158383905901334,0.2904147600450164,0.2851289548789992,29.1,0.05852399549836562,0.2011133865923049,1.7994478299565937,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_40,0,255,1,1,False,False,True,3.391071566005396,True,True,[],[    0.75479     0.02379    -0.65554],-16.401831346540334,3.779481717009884,0.6196215430613248,0.3049864171157463,0.3008132203065007,29.1,1.39864171157463,4.806328905754753,1.775477374655187,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_41,0,255,1,1,False,False,True,3.1445152580203173,True,True,[],[    0.92858    0.073669    -0.36374],-20.92322626980465,5.193157536882713,0.3512289895022729,0.3221608136737843,0.3087751829882713,29.1,3.1160813673784276,10.70818339305303,1.790894264210545,red,measured,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_44,0,255,1,1,False,False,True,2.968749841169348,False,False,[],,-1.0,-1.0,-1.0,-1.0,0.2868338600046207,29.1,129.1,,1.8245724656861344,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_45,0,255,1,1,False,False,True,2.7525493981324827,False,False,[],[    -0.2512    0.036914     0.96723],-1.0,-1.0,-1.0,-1.0,0.2836722069288821,29.1,129.1,,1.8267323029341151,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_46,0,255,1,1,False,False,True,2.72676049066114,False,False,[],,-1.0,-1.0,-1.0,-1.0,0.2686515709491085,29.1,129.1,,1.7990533159634452,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_49,0,255,1,1,False,False,True,1.34375,True,True,[],[     -0.145   -0.076669     0.98646],80.79702719959458,-151.58883035645903,0.2689609393175565,0.2689713105804054,0.2882305473696853,29.1,2.202868941959462,7.569996364121845,1.793488088593607,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_50,0,255,1,1,False,False,True,1.375,True,True,[],[   -0.11264    -0.10646     0.98792],81.14979971874865,-138.73170534827258,0.3143205670266269,0.3146487569995047,0.307268231258437,29.1,2.364875699950467,8.126720618386473,1.7974585892994013,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_51,0,255,1,1,False,False,True,1.4,True,True,[],[   -0.32541    -0.13106     0.93645],69.27173568607962,-157.03684793099458,0.2769023983751515,0.277258776186738,0.3233948173685305,29.1,1.3741223813262025,4.722070038921662,1.7999140725224043,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_52,0,255,1,1,False,False,True,1.2,True,True,[],[   -0.21248     -0.1322     0.96818],75.39218797289215,-148.07283254484807,0.3119163567941083,0.311930476233458,0.3173883839111675,29.1,2.0930476233457966,7.192603516652235,1.7826951330322418,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_53,0,255,1,1,False,False,True,1.2380496051814418,True,True,[],[   -0.18271   -0.089286      0.9791],75.78222053282066,53.16142426304816,0.3522767507295872,0.1661075585799869,0.1700811575401574,29.1,12.489244142001311,42.9183647491454,1.6997815560411524,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_54,0,255,1,1,False,False,True,1.1146788225448845,True,True,[],[   -0.21448   -0.078334     0.97358],78.45201968409778,-146.62307549455056,1.4606381594186155,0.3477467105254619,0.358165432229277,29.1,5.674671052546188,19.50058780943707,1.783435939493792,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_55,0,255,1,1,False,False,True,1.0452675394525468,True,True,[],[   -0.17951   -0.077592     0.98069],78.33021365118425,89.34862254079151,0.9891717265794452,0.2427319375722565,0.2447639563081098,29.1,4.826806242774353,16.586963033588837,1.71459821158567,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_56,0,255,1,1,False,False,True,1.866326527718794,True,True,[],[   -0.12088   -0.074554     0.98986],78.85141077952191,33.88233908207857,0.7436179101282159,0.2057972899223199,0.2165685083681551,29.1,8.52027100776801,29.27928181363577,1.693761610381211,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_57,0,255,1,1,False,False,True,1.9049181474330663,False,False,[],[  -0.082824     -0.1157     0.98983],-1.0,-1.0,-1.0,-1.0,0.1466895110870161,29.1,129.1,,1.6656358300402947,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_58,0,255,1,1,False,False,True,2.160803809697389,True,True,[],[  -0.049292   -0.096002     0.99416],82.8657156090874,-104.62000977761492,0.6311447059021216,0.3287928673862199,0.3397780045043865,29.1,3.779286738621984,12.987239651621955,1.7104241791709969,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_59,0,255,1,1,False,False,True,2.178257004493357,True,True,[],[  -0.018105    -0.10302     0.99451],64.90514851838716,0.7476976279413071,0.4149454819335123,0.2429929697680342,0.2616001268923698,29.1,4.800703023196583,16.497261248098226,1.672945463048714,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_60,0,255,1,1,False,False,True,2.1463414634146343,True,True,[],[   0.052944   -0.068133     0.99627],84.83231487714144,-54.41682621057323,0.3588992365473531,0.3588305438638204,0.3768783351336678,29.1,6.783054386382041,23.309465245299094,1.7396912718329656,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_61,0,255,1,1,False,False,True,2.6043033317973494,True,True,[],[    0.11931   -0.078498     0.98975],49.9525841350288,-8.250115940214098,0.4064424926599626,0.1968962338907365,0.1764225214318553,29.1,9.410376610926352,32.33806395507337,1.6534986981242108,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_62,0,255,1,1,False,False,True,2.561746077085834,True,True,[],[   -0.23328    0.003475      0.9724],78.99072075730939,-4.283253859885935,1.6761861299177423,0.3695197316725318,0.3875584980429549,29.1,7.851973167253185,26.98272566066385,1.6983999794546367,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_63,0,255,1,1,False,False,True,2.712592404525766,True,True,[],[    0.09846    -0.02509     0.99482],80.602134332845,-20.721498190872136,0.6383555907480725,0.6309195538977261,0.4215874035293427,29.1,33.99195538977261,116.8108432638234,1.6952366798523888,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_64,0,255,1,1,False,False,True,2.7730500822706508,True,True,[],[    0.11435  -0.0041853     0.99343],63.150618418144816,9.209848387829528,0.6351967874088544,0.2434005735469735,0.2348322573277386,29.1,4.759942645302651,16.35719122097131,1.660602944400717,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_65,0,255,1,1,False,False,True,3.347050676660264,True,True,[],[    0.29683   -0.032997     0.95436],65.88467965632444,-4.468857720739544,0.5801543269274476,0.3243250004921005,0.3004967885059054,29.1,3.332500049210047,11.451890203470969,1.6731051521014078,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_66,0,255,1,1,False,False,True,3.499999970109636,True,True,[],[    0.23565  0.00031362     0.97184],68.51186712062692,5.10633492529889,0.5084572406724668,0.3726576915969946,0.3715234230915462,29.1,8.165769159699458,28.06106240446548,1.6482999368657778,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_67,0,255,1,1,False,False,True,4.037234256346579,True,True,[],[    0.32766    -0.02599     0.94444],61.66414332476912,-1.988589470459118,0.4341122510848672,0.3812905844599203,0.3751099873171399,29.1,9.029058445992028,31.02769225426816,1.6590604745980464,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_68,0,255,1,1,False,False,True,3.947916685935809,True,True,[],[    0.12879  -0.0041597     0.99166],62.82623131528679,-0.998192218733808,0.6167735879308915,0.2835881711263288,0.2761567939349725,29.1,0.741182887367124,2.54702023150213,1.6295414460588604,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_69,0,255,1,1,False,False,True,4.012358568614489,True,True,[],[    0.17102    0.027635     0.98488],60.695303017341786,-2.631005923759268,1.2590063349096483,0.3693756460621479,0.3766246645670276,29.1,7.837564606214791,26.93321170520545,1.6353253280765478,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_70,0,255,1,1,False,False,True,3.9127275115295657,True,True,[],[    0.19887    0.022165     0.97978],75.00233112146014,2.335570436213964,0.4227545021731047,0.4243561531530644,0.4255596824300173,29.1,13.335615315306441,45.826856753630366,1.656515663844876,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_71,0,255,1,1,False,False,True,3.6666666666666665,True,True,[],[  -0.081092   0.0092577     0.99666],74.02521098782928,7.145787921055048,0.6946692295401786,0.4234587631448376,0.4208637650337528,29.1,13.245876314483759,45.51847530750434,1.6346991127817103,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_72,0,255,1,1,False,False,True,3.606060606060606,True,True,[],[    0.17936    0.041785      0.9829],78.85880305416225,12.59843111501972,0.4305698233966109,0.4304625114128788,0.4250945831763717,29.1,13.946251141287874,47.92526165391023,1.642789177152629,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_73,0,255,1,1,False,False,True,3.59375,True,True,[],[  -0.003121    0.014671     0.99989],77.62064871835953,11.56739433060258,0.5603755037430276,0.379057495050414,0.371804561626301,29.1,8.805749505041398,30.26030757746183,1.5982146478452182,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_74,0,255,1,1,False,False,True,3.4245966551215314,True,True,[],[  -0.011938    0.023715     0.99965],78.71992996542221,20.467837763880368,0.5161924883283184,0.395926564436053,0.3755731952603131,29.1,10.492656443605298,36.05723863781889,1.607498787343502,red,angle_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_75,0,255,1,1,False,False,True,2.7965308183706306,True,True,[],[  -0.019031     0.03576     0.99918],69.06464012674617,80.03390327537893,0.4619246313319911,0.2261701947518335,0.2281688949454838,29.1,6.48298052481665,22.278283590435223,1.6672496743400596,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
2025_08_21,12-09-37_1_compressed,12-09-37_1_compressed,frame_76,0,255,1,1,False,False,True,2.6766828262800746,True,True,[],[  -0.083924   0.0072238     0.99645],84.3393962988001,41.5718608480807,0.4957914239296459,0.2875270794411839,0.2874212781452084,29.1,0.3472920558816135,1.1934434910020946,1.571506957332772,red,aspect_ratio_fail,2025_08_21/12-09-37_1_compressed/1,single_fish
