frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_m,rel_error_%,fish_dist_from_camera,aspect_ratio
frame_0,0,255,1,1,False,False,[],[     0.6783    -0.33244    -0.65528],-35.78722874535077,-25.38665861782185,0.3708699889822335,0.2798906171516715,0.2845093354433944,28.9,0.9109382848328462,315.2035587656908,1.4098920672156594,5.280729764967127
frame_1,0,255,1,1,False,False,[],[    0.66826    -0.51643    -0.53547],-32.363328283598044,-37.6839755912374,0.2755170033953323,0.2747132040576082,0.2755404192135522,28.9,1.428679594239174,494.3528007748007,1.4563182826135672,5.423762197087072
frame_2,0,255,1,1,False,False,[],[     0.5853    -0.58034    -0.56624],-32.617572837464806,-44.61693647951646,0.3509170256853101,0.2856176641610651,0.2708425403616786,28.9,0.3382335838934824,117.0358421776756,1.4870781346376676,5.25000003800222
frame_3,0,255,1,1,False,False,[],[    0.22016   -0.089279     0.97137],-31.67810945620101,-44.9595881407489,1.7512015255303852,0.2715939593060325,0.2687107635789491,28.9,1.740604069396745,602.285145119981,1.5096141905138734,5.0194802613912755
frame_4,0,255,1,1,False,False,[],[   -0.52408     0.55543     0.64563],-29.087279490860706,-44.98306435538817,0.6560795643853828,0.2721994556674127,0.2654846997983479,28.9,1.6800544332587264,581.3337139303552,1.5237294445760077,4.835332219575925
frame_5,0,255,1,1,False,False,[],[   -0.44149     0.56077     0.70045],23.299950233249515,131.68859236907846,0.968156962378498,0.2714566614034132,0.267509717711262,28.9,1.75433385965868,607.0359375981592,1.5293761152671392,4.954562642180043
frame_6,0,255,1,1,False,False,[],[   -0.48636     0.20277      0.8499],-29.32730044907211,-21.396201226896117,0.9633215199447478,0.2980983092484815,0.2917715806860717,28.9,0.909830924848154,314.82038922081455,1.544499774193269,5.11009186382314
frame_7,0,255,1,1,False,False,[],[    0.90349    -0.20316    -0.37741],-22.37953182250945,-12.728886611063418,0.2886580358668056,0.2886756702000781,0.2892085596424251,28.9,0.0324329799921807,11.222484426360124,1.5432405452343196,5.679570539208909
frame_9,0,255,1,1,False,False,[],[  -0.028001  -0.0075539     0.99958],-18.39780098243057,-19.49555238919637,1.3554624883077375,0.2867994530600143,0.2910203631952552,28.9,0.220054693998567,76.14349273306819,1.538256002519714,5.114378853697353
frame_11,0,255,1,1,False,False,[],[    0.11565    -0.10952     0.98723],-6.563977849499928,-37.53886920051531,1.436309455045697,0.2829614956039035,0.2766551310330953,28.9,0.6038504396096489,208.94478879226605,1.5298615741771238,5.512630049902714
frame_12,0,255,1,1,False,False,[],[   0.027875   -0.036874     0.99893],-7.107091781096223,-44.63147586983092,1.5173611639407083,0.2844158981586025,0.2792996598287471,28.9,0.4584101841397459,158.61944087880482,1.5085125986282226,5.969697749936263
frame_13,0,255,1,1,False,False,[],[    0.11845    -0.14207     0.98274],-5.061041469506823,-40.48735836523755,1.6043397732743585,0.2839122751501847,0.2831839337848347,28.9,0.5087724849815289,176.04584255416228,1.4982882924715266,5.52645148000931
frame_15,0,255,1,1,False,False,[],[   0.069214   -0.095198     0.99305],-1.5434907243369247,-17.076454734711493,1.5676117895844683,0.2872131256187839,0.2838766528913353,28.9,0.1786874381216052,61.82956336387726,1.4548042786224702,5.523416043522636
frame_16,0,255,1,1,False,False,[],[  -0.015709   -0.087304     0.99606],-2.209144121423256,-14.937887100390904,1.4745450095752717,0.2859469052479151,0.2817892233412865,28.9,0.3053094752084873,105.64341702715822,1.4302517769899508,5.433940753495708
frame_17,0,255,1,1,False,False,[],[  -0.053211    -0.06729     0.99631],-2.770957191970857,-13.039937180234512,1.766388398940788,0.2872682189456401,0.2814990975542691,28.9,0.1731781054359837,59.92321987404283,1.407630189329029,5.531760824091075
frame_18,0,255,1,1,False,False,[],[ -0.0093093   -0.075403     0.99711],-1.2172481915216429,-16.218377670909877,1.5896160573530265,0.2860118572494463,0.2945601764928172,28.9,0.2988142750553701,103.39594292573364,1.3837085004074914,5.590975158447726
frame_20,0,255,1,1,False,False,[],[    -0.4555     0.13791     0.87949],0.0158333181734949,-26.195060318975592,1.444467763393933,0.2871223603632713,0.2805608889447729,28.9,0.1877639636728656,64.97022964459018,1.3255651763174685,5.806451098089985
frame_21,0,255,1,1,False,False,[],[  -0.065549    -0.10007     0.99282],5.041064561441192,-27.51875327172957,1.738986899038595,0.2868462776043554,0.2828017743751398,28.9,0.2153722395644597,74.52326628528019,1.294357533949726,5.760718295957688
frame_22,0,255,1,1,False,False,[],[    0.30341    -0.26142      0.9163],4.311729754088437,-26.14431335080133,1.4444790708097552,0.2870259695513291,0.2936704942274776,28.9,0.1974030448670893,68.30555185712436,1.2644685147496886,5.83076935897043
frame_23,0,255,1,1,False,False,[],[  -0.093854   -0.085276     0.99193],6.197096063948054,-24.58919764737728,1.7196327780649443,0.2878862982321206,0.2838251391641468,28.9,0.1113701767879393,38.53639335222816,1.2331362347181172,6.1227389746585885
frame_24,0,255,1,1,False,False,[],[  -0.037636    -0.15284     0.98753],8.193810152689123,-26.068958664947125,1.930437309154184,0.288639534154201,0.283712513623885,28.9,0.0360465845798962,12.472866636642316,1.206115132273359,6.00269981288598
frame_25,0,255,1,1,False,False,[],[    0.60254    -0.37027       0.707],10.92289414149398,-25.475838148783687,0.9297998647988,0.2877352079723729,0.2770660107215144,28.9,0.1264792027627026,43.76443002169641,1.1824803579168712,5.721853988439278
frame_27,0,255,1,1,False,False,[],[    0.87702    -0.46521     0.12005],7.605342465508868,-28.09045070684665,0.2881872672936569,0.287212357873288,0.2818867322651244,28.9,0.1787642126711952,61.85612895197068,1.1146746841325337,5.532468266193422
frame_28,0,255,1,1,False,False,[],[    0.83675    -0.54657    0.033351],7.775872878898261,-34.47690440696901,0.3749269598554194,0.2815304982604379,0.2777867185470521,28.9,0.7469501739562012,258.46026780491394,1.0827850186047028,5.352351623548759
frame_30,0,255,1,1,False,False,[],[    0.75981     -0.6131     0.21635],12.039449627940352,-38.84225190056098,0.2913622952521552,0.2914948706145358,0.278674769995499,28.9,0.2494870614535849,86.32770292511589,1.0392233119787768,5.361256916760012
frame_31,0,255,1,1,False,False,[],[    0.76613    -0.58805      0.2593],12.957188678378298,-37.04898385111632,0.2889325626585562,0.2894242949552738,0.2812316923591094,28.9,0.0424294955273851,14.681486341655772,1.0223348814203013,5.604430642647553
frame_32,0,255,1,1,False,False,[],[    0.80779    -0.53051     0.25698],14.758167510910107,-33.36990052431674,0.2879425897949059,0.2877270246282541,0.2865059076091527,28.9,0.127297537174581,44.04759071784811,1.009708527268148,5.755882811505209
frame_33,0,255,2,0,True,False,[],[    0.89087      -0.196     -0.4098],-22.042664124222103,-14.023589546751316,0.2293515723699846,0.2280903447039077,0.2196361809108677,28.9,6.090965529609221,2107.600529276547,1.116540631402944,7.612159293338241
frame_34,0,255,1,1,False,False,[],[   -0.29101   -0.084714     0.95296],-7.183802759931163,-17.160630000717617,2.092167350313681,0.2822444550855781,0.2745724985747663,28.9,0.6755544914421874,233.7558793917604,0.9949620967755194,6.208425719600484
frame_35,0,255,1,1,False,False,[],[   -0.37824   -0.067459     0.92325],-19.390530929412,-13.181481703890237,2.194814774074464,0.282128829916913,0.2729143951833236,28.9,0.6871170083086908,237.75675027982385,0.989170718030636,5.644067975604424
frame_36,0,255,1,1,False,False,[],[   -0.41875   -0.030486     0.90759],-23.279721415971743,-16.873270264204574,1.737372833101774,0.2780996154416894,0.2787171844786338,28.9,1.0900384558310603,377.1759362737234,0.9899098874403384,4.773496602141329
frame_37,0,255,1,1,False,False,[],[   -0.40949  -0.0032029     0.91231],-26.19870108327384,-22.6708229345662,2.089230486696801,0.275031668989494,0.2673761711385131,28.9,1.396833101050593,483.3332529586828,0.9962737351285568,4.922646843792096
frame_38,0,255,1,1,False,False,[],[   -0.39166   -0.021033     0.91987],-26.96178680466761,-28.618465691500816,2.283287758000548,0.2718299642165464,0.2642068539035453,28.9,1.7170035783453552,594.1188852406074,1.005673741760839,5.432166746229512
frame_39,0,255,1,1,False,False,[],[    -0.3575   -0.073058     0.93105],-29.077258641255924,-29.377244916050184,2.1764682979533845,0.2683759752546376,0.2648222542720088,28.9,2.062402474536235,713.6340742339913,1.0274257985785538,5.1404958638379155
frame_40,0,255,1,1,False,False,[],[   -0.33189    -0.11598     0.93616],-28.25459967098065,-29.416394982252623,2.157677971360723,0.2674717424810906,0.2511443150869605,28.9,2.1528257518909357,744.9224054985935,1.062254243898478,4.716877072193764
frame_41,0,255,1,1,False,False,[],[   -0.35356    -0.10786     0.92917],-29.237097595739037,-23.496327722281244,2.324612967612108,0.3102668037281174,0.227519428088261,28.9,2.1266803728117454,735.8755615265555,1.0980961948223622,5.1288787310396735
frame_43,0,255,1,1,False,False,[],[   -0.42915   -0.025689     0.90287],-27.937522589196323,-29.70170536662675,2.001254168381481,0.2584666953661914,0.2442694838418055,28.9,3.05333046338086,1056.515731273654,1.163602736944997,5.223642053764861
frame_44,0,255,1,1,False,False,[],[   -0.42572   -0.040561     0.90394],-35.22714355401068,-24.76190150745509,1.856017523068936,0.2358328945887777,0.2270665614472693,28.9,5.316710541122221,1839.6922287620143,1.1942084233526562,4.663955912881894
frame_45,0,255,1,1,False,False,[],[   -0.29307    -0.14069     0.94568],-35.42807853925762,-26.06586226850757,1.7935654688496927,0.2536526246522185,0.2373869561088776,28.9,3.5347375347781487,1223.092572587595,1.218753738137634,5.215999755859375
frame_46,0,255,1,1,False,False,[],[   -0.24437    -0.16047     0.95631],44.309471918820286,146.96251153812432,1.7732662457969488,0.2512896969070431,0.2400085682558942,28.9,3.771030309295681,1304.854778303004,1.2474677312858908,4.689943595351298
frame_47,0,255,1,1,False,False,[],[   -0.49642     0.45368      0.7401],47.73226679363994,137.38906098472555,0.2601827010124176,0.2602091326653444,0.254904452442097,28.9,2.8790867334655577,996.2237832060756,1.2677202673315258,4.834171022798707
frame_48,0,255,1,1,False,False,[],[   -0.46433     0.48279     0.74251],47.79790796408167,133.5512709986023,0.26343433517756,0.2635352880200926,0.2583538200028629,28.9,2.5464711979907357,881.1319024189396,1.2955865038615515,5.0106321794268
frame_49,0,255,1,1,False,False,[],[   -0.43293     0.50431     0.74716],48.17794457493325,130.41117798284063,0.2586696515531033,0.2588291399576291,0.2557002985920626,28.9,3.0170860042370853,1043.9743959297873,1.3332947397100332,5.119047551306662
frame_50,0,255,1,1,False,False,[],[    -0.2687     0.23641     0.93376],51.31352399024142,126.24427588653276,1.3292238340386977,0.2612104092944644,0.2618575026464695,28.9,2.7789590705535607,961.577533063516,1.3763646435864427,4.809782900449989
frame_51,0,255,1,1,False,False,[],[   -0.40994     0.49861     0.76377],49.63219788991928,129.22559789758284,0.2749534559694271,0.2750617897966839,0.2695400988571823,28.9,1.3938210203316037,482.2910104953646,1.4105300521393476,4.9187818522877365
