frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
frame_0,0,255,1,1,False,False,True,2.076215429513496,True,True,[],[   -0.25561   -0.080428     0.96343],73.84553861175206,-133.81961024109822,0.372510066475672,0.36514565963653767,0.3575205852772898,29.1,7.414565963653763,25.47960812252152,2.0455357957506712
frame_1,0,255,1,1,False,False,True,1.5123077729536603,True,True,[],[   -0.28587    -0.15243     0.94607],70.33719816474064,-153.65671015376353,0.3392142920484227,0.339200049576615,0.33646009143983086,29.1,4.820004957661494,16.563590919798948,1.9427282161378332
frame_10,0,255,1,1,False,False,True,2.2368866129383207,True,True,[],[   -0.24475   -0.033884     0.96899],75.86580381784567,-172.63054069038606,0.3532645087847279,0.3536525789785945,0.35541322316694546,29.1,6.265257897859444,21.530095868932793,1.9911915854509197
frame_13,0,255,1,1,False,False,True,2.0141509068045313,True,True,[],[   -0.26953   -0.073457     0.96019],72.81639160786261,-168.24731584843465,0.46977875644480305,0.35909283973059347,0.3606164467869821,29.1,6.809283973059344,23.399601281990872,1.9582207057692789
frame_14,0,255,1,1,False,False,True,2.01390808362654,True,True,[],[   -0.28889   -0.086328     0.95346],72.59589746811899,-163.2884141800935,0.32739043278538715,0.32751338417913134,0.3281211184794597,29.1,3.6513384179131303,12.547554700732405,1.9438687206065954
frame_15,0,255,1,1,False,False,True,2.0649349690372794,True,True,[],[   -0.31445    -0.10696     0.94323],69.34624408766736,-161.5544610749899,0.3185076709291379,0.31896081400585974,0.3193126110959772,29.1,2.79608140058597,9.608527149779967,1.9534502464965735
frame_16,0,255,1,1,False,False,True,2.200303435766552,True,True,[],[   -0.28252    -0.14157     0.94876],56.40218197920507,-120.4139050698285,0.3938324584136248,0.3160139312564101,0.31809541654675677,29.1,2.501393125641005,8.595852665433005,2.0335234201497148
frame_23,0,255,1,1,False,False,True,1.700000042649616,True,True,[],[   -0.29794   -0.083927     0.95089],67.58071968496162,-163.91925880932703,0.3210329712926234,0.323480533262815,0.33667885074787485,29.1,3.248053326281497,11.161695279317858,1.9970935421286469
frame_26,0,255,1,1,False,False,True,1.8283062243170045,True,True,[],[   -0.29907    -0.12836     0.94556],67.30155879753782,-154.37299458795513,0.3277513764531734,0.3306948431205514,0.3279001401921831,29.1,3.969484312055138,13.640839560326935,1.9798520161555364
frame_39,0,255,1,1,False,False,True,1.8514287634182809,True,True,[],[   -0.27361   -0.084247     0.95814],61.171804668794174,-156.25335619299685,0.3268679854996157,0.28937568756662757,0.2757161039817192,29.1,0.16243124333724657,0.5581829667946617,2.0393961012614223
