frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_m,rel_error_%,fish_dist_from_camera,aspect_ratio
frame_0,0,255,2,1,False,False,[],[    0.95636    -0.27484    0.099183],0.4208133053744236,-15.329085031905873,0.3677591268599327,0.2876433336102791,0.3128119553537155,28.9,0.1356666389720817,46.943473692761856,1.7255872339150684,5.079999844480079
frame_0,0,127,1,0,True,False,[],,,,,,,28.9,,,,1.0666666666666667
frame_1,0,255,1,0,True,False,[],,,,,,,28.9,,,,1.5217391304347827
frame_2,0,255,2,1,False,False,[],[    0.91927    -0.27249     0.28406],-0.5001330673327844,-15.520397269185542,0.6761245821732055,0.2889928205293343,0.31216512674905,28.9,0.0007179470665641,0.2484245905066227,1.7279237261138298,5.009576123976731
frame_3,0,255,2,1,False,False,[],[    0.93283    -0.35882   -0.032755],-1.737358200858944,-20.976279828943635,0.2872764848925625,0.2868673535881633,0.2889303594877192,28.9,0.2132646411836636,73.79399348915696,1.718226078632781,5.107790534146772
frame_4,0,255,2,1,False,False,[],[    0.91769    -0.39696     0.01619],0.7606009455473035,-23.280419784789604,0.2847685289275671,0.2838598114532717,0.3001403265882861,28.9,0.5140188546728208,177.86119538851932,1.71880623633603,5.2008749370609975
frame_5,0,255,2,1,False,False,[],[    0.89626    -0.39947     0.19272],5.441709622531538,-23.58002938026309,0.3590364444276599,0.2845154212328035,0.3126427594581921,28.9,0.4484578767196434,155.17573588915,1.7192923910897846,5.122764955777886
frame_6,0,255,2,1,False,False,[],[    0.38029    -0.22391     0.89735],9.571275040649558,-24.937406923420674,1.6216782955889593,0.3071153329120392,0.2983932492393866,28.9,1.8115332912039208,626.8281284442633,1.718403922088988,4.9124565196023315
frame_7,0,255,2,1,False,False,[],[     0.2584    -0.10989     0.95977],1.4576731798715084,-23.29231164959298,1.4565550118357848,0.285277089122199,0.3023303747860179,28.9,0.3722910877800967,128.82044559864937,1.726671678098075,5.2065438738040015
frame_8,0,255,2,1,False,False,[],[    0.92308     -0.3843   -0.015035],-0.7607001958911072,-22.54130659340949,0.2804523402680881,0.2745191705731408,0.2866685226688254,28.9,1.4480829426859188,501.0667621750584,1.725622335028881,5.049504804513771
frame_9,0,255,2,1,False,False,[],[    0.76179    -0.31808     0.56436],4.916676293269822,-21.567445296280543,0.9720567850810876,0.2854693396883094,0.2890009151630002,28.9,0.3530660311690581,122.1681768751066,1.7279459420831684,5.017618447822919
frame_10,0,255,2,1,False,False,[],[    0.77333    -0.38112     0.50667],9.016031889043074,-25.844127997302056,0.8889111152237663,0.2785215009505944,0.3045033596026055,28.9,1.047849904940551,362.57782177873736,1.726041359695854,4.992600625544582
