video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera,especie_gt,failure_reason,unique_track,scenario
2024_11_12,10-44-11_0,10-44-11_0,frame_22,0,255,3,0,False,False,True,3.668962150203177,True,True,[],[   -0.17562    -0.41672     0.89191],-1.9182809135010133,38.76405823827288,2.373090522895984,0.4271691598667472,0.3831491361922556,31.5,11.21691598667472,46.79352572740454,0.7920122821122259,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_23,0,255,3,0,True,False,True,3.5440608172983183,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_24,0,255,3,0,True,False,True,3.453846315396802,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_25,0,255,3,0,True,False,True,3.446721705315666,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_27,0,255,3,0,True,False,True,3.143540832882304,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_29,0,255,3,0,True,False,True,3.351361600274998,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_30,0,255,3,0,True,False,True,3.381306576458848,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_31,0,255,3,0,True,False,True,3.2646484291870475,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_32,0,255,3,0,True,False,True,3.17001460680802,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_33,0,255,3,0,True,False,True,3.166371866685168,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_34,0,255,3,0,True,False,True,3.148173261862919,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_35,0,255,3,0,True,False,True,3.1141569052913787,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_36,0,255,3,0,True,False,True,3.079738673321642,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_38,0,255,3,0,True,False,True,3.065523089136687,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_39,0,255,3,0,True,False,True,3.060000458178759,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_40,0,255,3,0,True,False,True,3.089370406040516,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_41,0,255,3,0,True,False,True,3.117760759261526,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_42,0,255,3,0,True,False,True,3.1030194483935283,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_43,0,255,3,0,True,False,True,3.1806847636947904,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_44,0,255,3,0,True,False,True,3.137190386411944,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_45,0,255,3,0,True,False,True,3.2085254113073147,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_46,0,255,3,0,True,False,True,3.150094085175211,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_47,0,255,3,0,False,False,True,3.207317175925603,True,True,[],[  -0.041673    -0.36858     0.92866],0.9373497326480312,38.06708854132405,2.412814325387867,0.4076697851999478,0.3692458166269183,31.5,9.26697851999478,40.09270969070369,0.7847168460227283,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_48,0,255,3,0,False,False,True,3.3322885648766127,True,True,[],[  -0.023372    -0.33518     0.94187],2.5289160008879787,27.78872398524732,2.512225042336862,0.4312985487094769,0.4220471620282501,31.5,11.629854870947696,48.21255969397832,0.7910578617739193,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_50,0,255,3,0,False,False,True,3.157572858170985,True,True,[],[  -0.079715    -0.32121     0.94365],54.6269731923021,-122.41962527962244,2.603752916824216,2.036375553505827,2.0094964111557974,31.5,172.1375553505827,599.7854135758855,1.301031960287128,lubina0,angle_fail,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_51,0,255,3,0,False,False,True,3.1813072227419923,True,True,[],[ -0.0028907    -0.29832     0.95446],-9.334799159620722,28.181976318538126,2.398703086598152,0.3213767413066922,0.3083278794688752,31.5,0.6376741306692182,10.438742717076344,0.7929015230991177,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_52,0,255,3,0,False,False,True,3.221622946521317,True,True,[],[   -0.19444    -0.39826     0.89643],1.2511298299826703,26.17041536144119,2.2084712650718483,0.4689598518764843,0.4595350537328983,31.5,15.395985187648428,61.154588273705954,0.787936397774085,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_53,0,255,3,0,False,False,True,3.4269260387791745,True,True,[],[    0.28486    -0.26588     0.92096],3.1391077638158804,20.57862059826611,2.2838061992034246,0.495829507134568,0.4924434629852171,31.5,18.082950713456803,70.38814678163848,0.8018648093220855,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_55,0,255,3,0,False,False,True,3.377075846032457,True,True,[],[   -0.14458    -0.39018     0.90932],-0.0304775964394503,18.096443293712863,2.505745615633741,0.4188778443255481,0.4189415561973675,31.5,10.38778443255481,43.94427640053199,0.7898970778695067,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_56,0,255,3,0,False,False,True,3.1825658720818457,True,True,[],[   0.096121    -0.29581      0.9504],0.8037993376141183,25.034184194310946,2.3368124638375645,0.4486997768424448,0.4380683689915401,31.5,13.369977684244475,54.19236317609786,0.790214982850308,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_57,0,255,3,0,False,False,True,3.170269573466509,True,False,[],,2.1725491935555774,22.968625469723392,-1.0,0.5076627900839197,0.5084442820661565,31.5,19.26627900839197,74.45456703914763,0.7919925560011463,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_58,0,255,3,0,False,False,True,3.181563886745068,True,True,[],[   -0.10221    -0.38591     0.91686],-6.798921481808814,38.712878977104666,2.5423280003973536,0.248898813315415,0.261513674530294,31.5,6.610118668458501,14.467761747280084,0.7920549283745071,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_59,0,255,3,0,False,False,True,3.218947213157519,True,True,[],[    0.16945    -0.31688     0.93321],0.7259745571579529,24.90101289618456,2.5460524854332327,0.502447882127891,0.4979113187914048,31.5,18.744788212789103,72.66250244944709,0.7949381727398009,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_60,0,255,3,0,False,False,True,3.1823322225150954,True,False,[],,-0.3531433570217092,23.69646807951131,-1.0,0.498218600876426,0.4834259007313802,31.5,18.321860087642598,71.2091411946481,0.7878577673716068,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_61,0,255,3,0,False,False,True,3.148643999137314,True,False,[],,1.8477101737897976,23.615647661523692,-1.0,0.5162516628906768,0.5099349706748858,31.5,20.12516628906768,77.40606972188205,0.7927286310647769,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_62,0,255,3,0,False,False,True,3.127177501205078,True,True,[],[  -0.095169    -0.38528     0.91788],-0.7924909390595395,27.1193586267971,2.640350476051451,0.3528596921889501,0.3534344312680129,31.5,3.785969218895005,21.257626181769798,0.7878973728040974,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_63,0,255,3,0,False,False,True,3.134838098024259,True,True,[],[  -0.030843    -0.35401     0.93473],-2.050380935966801,25.80628203069132,2.427462553599906,0.4000991736954818,0.3919212662635343,31.5,8.509917369548184,37.49112498126521,0.7908033858825685,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_64,0,255,3,0,False,False,True,3.1648279539513884,True,True,[],[  -0.090197    -0.40314     0.91068],-0.7535726857574938,30.855661245789697,2.6339289136795605,0.3358129137067268,0.3228214896442709,31.5,2.0812913706726803,15.399626703342545,0.7925107722755277,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_66,0,255,3,0,False,False,True,3.1787727051769945,True,True,[],[    0.33517    -0.19843     0.92103],-3.871206659193181,39.15211264676566,2.3181608224164267,0.3283658033191888,0.3192110410108957,31.5,1.3365803319188814,12.84048224027107,0.7866939482778255,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_67,0,255,3,0,False,False,True,3.095476735366004,True,False,[],,-3.420878489896672,32.84314527503937,-1.0,0.3469151436658289,0.3444174875177191,31.5,3.1915143665828865,19.21482600200305,0.792587395815131,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_68,0,255,3,0,False,False,True,3.1320774987476367,True,True,[],[   -0.15547    -0.37608     0.91345],-2.842165590991834,32.50920115221748,2.4405724158640103,0.2542572603697452,0.2421977853960669,31.5,6.07427396302548,12.62637100696042,0.7890949089657856,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_72,0,255,3,0,False,False,True,3.139551220495098,True,False,[],,0.5775962828564205,25.07480527210941,-1.0,0.4612170488251894,0.4455114326520318,31.5,14.62170488251894,58.493831211405286,0.7910467270451806,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_73,0,255,3,0,False,False,True,3.101454416535045,True,True,[],[    0.14525    -0.16479     0.97558],-2.996533608228746,27.853043681286472,1.865042768456896,0.4015962350507662,0.4103253338871032,31.5,8.659623505076617,38.005579055246095,0.7898059517791981,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_75,0,255,3,0,False,False,True,3.064735024210264,True,True,[],[     0.1903    -0.26144     0.94627],-0.2491882719466541,26.539153072333352,2.2575488741289256,0.4534801105558585,0.4433432667627239,31.5,13.84801105558585,55.835089538095694,0.7852782797920085,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_79,0,255,3,0,False,False,True,3.0896092729690063,True,True,[],[   -0.30667    -0.37034     0.87681],-0.8135131036489628,20.61718000027963,2.119981908203787,0.4569073337902905,0.4455079291226994,31.5,14.190733379029055,57.01282948119948,0.7878037948904494,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_81,0,255,3,0,False,False,True,2.9845339202967347,True,True,[],[   -0.13231    -0.31905     0.93846],-3.4276961861524358,32.56320578458523,2.390771214014351,0.3588813843190824,0.3472070906186558,31.5,4.388138431908239,23.326936192124524,0.7876375075566807,lubina0,aspect_ratio_fail,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_86,0,255,3,0,False,False,True,2.8881615516842216,False,False,[],[  -0.094192    -0.37484     0.92229],-1.0,-1.0,-1.0,-1.0,0.2803905087819043,31.5,131.5,,0.7940327897899372,lubina0,aspect_ratio_fail,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_87,0,255,3,0,False,False,True,2.963744091975036,False,False,[],[   0.031227    -0.37077      0.9282],-1.0,-1.0,-1.0,-1.0,0.1397983011663232,31.5,131.5,,0.7836854167158724,lubina0,aspect_ratio_fail,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_88,0,255,3,0,False,False,True,2.916110767495361,True,True,[],[  -0.099915    -0.37458      0.9218],-2.732482940016095,38.606417729333145,2.500934328920588,0.3267476147806229,0.2898437580482766,31.5,1.174761478062294,12.284403704681402,0.7843154311962915,lubina0,aspect_ratio_fail,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_99,0,255,3,0,False,False,True,3.188086859163516,True,False,[],,-2.419520092845169,14.602257166263009,-1.0,0.3912491251764303,0.384744494542358,31.5,7.6249125176430255,34.449871194649575,0.7937433421689789,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_100,0,255,3,0,False,False,True,3.2624005664277016,True,True,[],[   -0.15888    -0.28758     0.94449],-1.870635697079695,2.7282869254696647,2.467070477341305,0.3381746287829301,0.3819570616896384,31.5,2.317462878293007,16.211212640182147,0.7844113041963224,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_101,0,255,3,0,False,False,True,3.2937765113957216,True,False,[],,-0.5639777667516662,16.019557394631693,-1.0,0.524809908429801,0.5136415246327566,31.5,20.980990842980106,80.34704757037834,0.7986495260153791,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_102,0,255,3,0,False,False,True,3.2106996455234964,True,False,[],,-1.1694657178719792,15.152116086564588,-1.0,0.5157694950138988,0.503575479279653,31.5,20.076949501389876,77.240376293436,0.7932072196278797,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_105,0,255,3,0,False,False,True,3.150863141395225,True,True,[],[    0.46643    -0.17326     0.86742],0.6702118571407927,9.847743007356376,2.3112710150827978,0.5349181471908795,0.5392277711094725,31.5,21.991814719087948,83.82066913775927,0.7845867801585036,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_107,0,255,3,0,False,False,True,3.1795484502043694,True,False,[],,-1.102977080240091,15.490483613066502,-1.0,0.5069881184018995,0.5027494012704569,31.5,19.198811840189947,74.22272110030909,0.7873392803283148,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_108,0,255,3,0,False,False,True,3.126219113178596,True,True,[],[    0.47616    -0.13691     0.86864],0.4854201018849859,8.644368485487833,2.830300473338592,0.4819875535170248,0.4658616883875836,31.5,16.69875535170248,65.63146168969924,0.7878791546530564,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_111,0,255,3,0,False,False,True,3.117850974232629,True,True,[],[  -0.027677    -0.33558     0.94161],-0.1734265691086212,15.871040678391594,2.522045319615952,0.5116509011581791,0.5090386704036419,31.5,19.66509011581791,75.82505194439145,0.7909251206064606,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_112,0,255,3,0,False,False,True,3.0717854726013445,True,True,[],[     0.5284   -0.097421     0.84339],-1.5375962756896977,20.913941683684246,2.8091635336193064,0.4929449540109982,0.4866815233867892,31.5,17.794495401099816,69.39689141271415,0.795980242423458,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_113,0,255,3,0,False,False,True,3.095976289485387,True,True,[],[    0.24353    -0.28378     0.92745],0.1015670916256172,15.04282355138613,2.5789457861893474,0.5175844644298108,0.5275502934338936,31.5,20.258446442981075,77.8640771236463,0.8008698053403553,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_115,0,255,3,0,False,False,True,3.098472739404895,True,False,[],,4.448425013545209,17.56599325814797,-1.0,0.5243143165421625,0.5129318607386479,31.5,20.931431654216254,80.17674107978092,0.8022404019109227,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_117,0,255,3,1,False,False,True,3.013914759772005,True,True,[],[    0.06426    -0.26274     0.96273],-1.0921911361626648,12.243486289106649,2.191922029374094,0.4777512522634325,0.4676123216215314,31.5,16.27512522634325,64.17568806303521,0.7990751382334126,lubina0,measured,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_118,0,255,3,1,False,False,True,3.024011594938678,True,False,[],,-0.8448252679221604,11.801106613605018,-1.0,0.4043809325945251,0.4023168951870733,31.5,8.938093259452515,38.96251979193301,0.7917587868217555,lubina0,measured,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_121,0,255,3,1,False,False,True,3.0090471246449133,True,True,[],[  -0.016954    -0.29986     0.95383],6.130419833004904,13.820618347182114,2.556680411407415,0.3970526467391069,0.3751735617560694,31.5,8.20526467391069,36.44420850141129,0.800519252150188,lubina0,measured,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_122,0,255,3,0,False,False,True,3.0775890992615174,True,True,[],[    0.20909    -0.21857     0.95316],-2.506565991839397,39.2971540737768,2.4328201575408928,0.3597499088088429,0.3945683192341711,31.5,4.474990880884292,23.625398216097217,0.7954841903267466,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_124,0,255,3,0,True,False,True,3.144191466998333,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_125,0,255,3,0,False,False,True,3.119533381355944,True,True,[],[   0.009132    -0.36099     0.93253],-7.195888852179651,25.373230394420972,2.3888111069550564,0.3626234087271432,0.3738296780529601,31.5,4.762340872714319,24.612855232695267,0.7907828793444268,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_126,0,255,3,1,False,False,True,3.20432446725527,True,True,[],[    0.96351     0.25948    0.065651],0.7034980372412345,15.404560217210584,0.7247033211120707,0.4803173140972954,0.4713845298168257,31.5,16.531731409729538,65.0574962533661,0.7932023498154561,lubina0,measured,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_128,0,255,3,0,False,False,True,3.807490863164507,True,True,[],[    0.18706    -0.15424     0.97017],0.944674023487618,-15.844586256422955,2.4044503905284462,0.5619672434752436,0.5605200280019953,31.5,24.696724347524366,93.11589122860605,0.7907932675553787,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_129,0,255,3,0,False,False,True,3.919213511438567,True,True,[],[    0.38142    -0.23165     0.89491],-2.68737109717176,-30.41035935102189,2.557509601050248,0.1569961232179783,0.1499379264355306,31.5,15.80038767820217,46.049442193134624,0.7921512005782891,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_130,0,255,3,0,False,False,True,3.680407094466842,True,True,[],[    0.24592     -0.2232     0.94324],-11.220460054097568,-21.80990136706353,2.0466891307746544,0.2066721582471885,0.2257028797733357,31.5,10.832784175281152,28.97863977759847,0.921280439225598,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_131,0,255,3,0,False,False,True,3.6693191918443415,True,True,[],[  -0.084256   0.0027604     0.99644],-1.1666459558360582,-19.187465773613813,2.3661013074245467,0.3388454914249642,0.3380445628569304,31.5,2.384549142496418,16.441749630571888,0.7870990295095106,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_132,0,255,3,0,False,False,True,3.7499054617732366,True,True,[],[    0.36211    -0.15036     0.91993],-0.3798673916592467,-13.269716458849224,2.549755758108808,0.6086871593362478,0.6050410523048781,31.5,29.368715933624784,109.1708451327312,0.7972766436679548,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_136,0,255,3,0,False,False,True,3.546381078540888,True,True,[],[    0.64534    -0.19521     0.73853],3.513779238497707,-2.818025534319853,2.8783234786030683,0.5001734368945849,0.5167655476866733,31.5,18.517343689458492,71.8809061493419,0.7920987577032594,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_163,0,255,3,0,False,False,True,3.432860042438529,True,True,[],[    0.23002   -0.080476     0.96985],-0.7798165409243828,-13.353738133921109,2.5126371099744467,0.5017577873452563,0.5096963437712978,31.5,18.675778734525636,72.4253564760331,0.7917908997198867,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_164,0,255,3,0,False,False,True,3.607592654189449,True,True,[],[    0.21879    -0.18206     0.95864],3.096904745083148,-26.808814827587632,2.7614104732720284,0.2996525994784645,0.2960685330891842,31.5,1.5347400521535484,2.9734018826338398,0.7928024346905913,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_165,0,255,3,0,False,False,True,3.719240017164192,True,True,[],[    0.33782    -0.18778     0.92229],0.465634206348604,102.59702004550124,2.7952269826970246,0.6156531669929046,0.6239120986942022,31.5,30.065316699290463,111.56466219687444,3.0031829354301083,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_166,0,255,3,0,False,False,True,3.6365707950310906,True,True,[],[    0.48018    -0.26915     0.83486],1.300774812409901,-21.54182272950372,3.099807485606732,0.5057868768676795,0.4978294755718617,31.5,19.078687686767957,73.80992332222662,0.7881390221071427,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_167,0,255,3,0,False,False,True,3.5992562666421817,True,True,[],[     0.5638    -0.20145     0.80096],-1.2859689286490894,-9.243501513156389,3.212044157201435,0.6434620303088286,0.6250637623538946,31.5,32.84620303088286,121.12097261471772,1.2685474013439533,lubina0,incomplete_3D,2024_11_12/10-44-11_0/3,single_fish
2024_11_12,10-44-11_0,10-44-11_0,frame_173,0,255,3,0,True,False,True,3.590227718138249,,False,[],,,,,,,31.5,,,,lubina0,borders,2024_11_12/10-44-11_0/3,single_fish
