frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
frame_0,0,255,1,-1,False,False,True,1.2258065,False,[],,64.50617363644106,-136.2702524470423,-1,0.1644677060948642,0.1697927041318041,28.9,12.45322939051357,43.09075913672516,1.7730712948618708
frame_1,0,255,1,-1,False,False,True,1.6007768,False,[],,56.245739289938825,-162.85903165783398,-1,0.2250039476267147,0.2637843401170122,28.9,6.399605237328526,22.143962758922235,1.8092525820601677
frame_2,0,255,1,-1,False,False,True,1.5262703,False,[],,-30.54511565250202,5.620938286789154,-1,0.1443560698054875,0.140864483414995,28.9,14.464393019451244,50.04980283547143,1.8425299143022107
frame_3,0,255,1,-1,False,False,True,1.3636647,False,[],,67.3647499671552,-150.56144206924463,-1,0.272888378434287,0.28562907931305,28.9,1.611162156571294,5.574955559070222,1.812376306170509
frame_4,0,255,1,-1,False,False,True,1.2117361,False,[],,73.23077459255661,-139.95771225233725,-1,0.2524224390606451,0.2629728190886983,28.9,3.657756093935488,12.656595480745631,1.8140733465153904
frame_5,0,255,1,-1,False,False,True,1.0075262,False,[],,75.21281379840512,-124.88589586538797,-1,0.2789000558888266,0.2685875198089654,28.9,1.0099944111173376,3.4947903498869817,1.8061319102411684
frame_6,0,255,1,-1,False,False,True,1.1938455,False,[],,74.32436706885487,-112.18477877938687,-1,0.253624462604711,0.2745187129913237,28.9,3.5375537395288923,12.240670378992707,1.7980195809690371
frame_7,0,255,1,-1,False,False,True,1.38058,False,[],,72.33285318440852,-105.74862204136672,-1,0.2528099383262621,0.2508224656076533,28.9,3.619006167373789,12.522512689874704,1.790394179421182
frame_8,0,255,1,-1,False,False,True,1.6337929,False,[],,71.43542256411806,-97.97371545194198,-1,0.2568734801665799,0.2595230630870849,28.9,3.2126519833420017,11.116442848934264,1.7758873190433198
frame_9,0,255,1,-1,False,False,True,2.0101233,True,[],,66.81184456616626,-94.5244931476114,-1,0.2010399589715596,0.2153894205415839,28.9,8.79600410284403,30.436000355861697,1.7557492451361048
frame_10,0,255,1,-1,False,False,True,2.153633,True,[],,77.10972489379944,-88.52011342242452,-1,0.2972446285837091,0.3389466210576365,28.9,0.8244628583709168,2.852812658722896,1.7822112541440347
frame_11,0,255,1,-1,False,False,True,2.0878673,True,[],,-35.311505244524575,112.96100245279524,-1,0.1066804457807717,0.1000180686726454,28.9,18.231955421922823,63.08635094090943,1.7010674619357495
