frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
frame_0,0,255,2,1,False,False,True,4.686982029095749,True,True,[],[    0.38592     0.17114     0.90652],47.487334548079694,-54.82494090163965,2.027250005645446,0.283731865247788,0.2817590897014225,33.5,5.126813475221198,15.303920821555812,1.2850426817425924
frame_0,0,127,1,0,False,False,True,4.414562469727066,True,False,[],[   -0.36052     0.21487     0.90767],-3.3043279404748445,6.566769172513842,1.639277199870189,0.2394276667817708,0.2324294368996551,33.5,9.557233321822917,28.52905469200871,1.712728068101441
frame_1,0,255,2,1,False,False,True,4.689038450539921,True,True,[],[    0.38805     0.15996     0.90765],47.39518309672199,-55.20623585068857,2.01740320222042,0.2811029251241677,0.2795783017724017,33.5,5.389707487583234,16.088679067412638,1.2840887867138238
frame_2,0,255,1,0,False,False,True,4.321243669513326,True,False,[],[   -0.37393     0.23206     0.89795],-2.404646484859205,12.22875669759162,1.635527692905424,0.2254566857795349,0.2226698861317018,33.5,10.95433142204651,32.69949678222839,1.7086363108194829
frame_2,0,127,2,1,False,False,True,4.586006918221401,True,True,[],[    0.38433     0.16954      0.9075],46.79480449889968,-55.12559579451354,2.0008581485373065,0.2902310915153059,0.2925875694067464,33.5,4.476890848469411,13.363853279013169,1.2834205403543408
frame_3,0,255,1,1,False,False,True,4.3205033120038205,True,True,[],[     -0.376     0.23597     0.89607],-4.039504589458589,15.897589175651223,1.6133182516468054,0.2250471882738611,0.222723032100134,33.5,10.995281172613886,32.82173484362354,1.708569569187978
frame_3,0,127,2,1,False,False,True,4.6728866337012835,True,True,[],[    0.38514     0.17122     0.90684],46.45332250897168,-55.775105627398126,1.862890492926504,0.3050901181356,0.2849040375647157,33.5,2.9909881864399965,8.928322944597005,1.2836809765644388
frame_4,0,255,2,1,False,False,True,4.695615031311649,True,True,[],[    0.38389     0.17143     0.90733],47.22155536571757,-55.51204108199901,1.967368464777288,0.2951726903925615,0.2946369466790476,33.5,3.9827309607438464,11.888749136548796,1.2852710996882366
frame_5,0,255,2,1,False,False,True,4.7613817083512,True,True,[],[    0.38419     0.16735     0.90796],46.95660688697552,-55.81654846823659,2.1568318610743766,0.2873536740849995,0.2875027845701245,33.5,4.764632591500045,14.222783855224016,1.2850588604290052
frame_6,0,255,2,1,False,False,True,4.973179919844411,True,True,[],[    0.38605     0.15472     0.90941],46.97192610571007,-56.0489388744956,1.9273691670659172,0.2996122001056628,0.2982316276246289,33.5,3.538779989433721,10.563522356518572,1.2842937953977365
frame_7,0,255,1,1,False,False,True,4.445979062330231,True,True,[],[   -0.34634      0.2376     0.90752],-1.9018691927701652,32.26207069293212,1.4282796852946884,0.2328928450282148,0.2300059942418609,33.5,10.21071549717852,30.479747752771697,1.7032114174369442
frame_7,0,127,2,1,False,False,True,4.919644951083815,True,True,[],[    0.38578     0.16495     0.90773],46.59540620337028,-56.22590369075093,2.077178081445693,0.2883301612429954,0.2823738714882573,33.5,4.666983875700464,13.931295151344669,1.285168598516213
frame_8,0,255,1,1,False,False,True,4.598063271225707,True,True,[],[   -0.34047     0.24481     0.90783],-5.488513682223056,33.654072885189265,1.5916865465249517,0.2335347040939319,0.2309911893290214,33.5,10.146529590606807,30.28814803166211,1.6988543540691992
frame_8,0,127,2,1,False,False,True,4.941949055319504,True,True,[],[    0.38894     0.16813     0.90579],47.159969606030565,-56.14660054486958,2.1371278407376044,0.3018266600489009,0.3005507415000659,33.5,3.3173339951099114,9.902489537641529,1.2881080506140723
frame_9,0,255,2,1,False,False,True,4.947020086441855,True,True,[],[    0.39133     0.15995     0.90625],46.70841884376604,-56.63129323461368,2.170515879750819,0.2973973390526003,0.293944590913389,33.5,3.760266094739967,11.224674909671542,1.2873262483604386
frame_10,0,255,2,1,False,False,True,4.867237831347738,True,True,[],[    0.38966      0.1791     0.90338],45.757078219225285,-57.32306607168783,1.8582385419628225,0.2882465940802886,0.293336087701045,33.5,4.675340591971139,13.956240573048175,1.2851283909326576
frame_11,0,255,2,1,False,False,True,4.913121421253206,True,True,[],[    0.38948       0.172     0.90483],46.20073296976813,-56.5687000093697,1.909386067346534,0.3103718203204634,0.2918517672277272,33.5,2.4628179679536624,7.351695426727351,1.2853375357822177
frame_12,0,255,2,1,False,False,True,4.84190376210784,True,True,[],[    0.39082     0.18327     0.90204],45.68185294834191,-57.45400812823257,1.8181650200569155,0.28600661664112,0.2847705408457975,33.5,4.899338335887999,14.624890554889546,1.2859324282281916
frame_13,0,255,2,1,False,False,True,4.7811583986462205,True,True,[],[    0.39214      0.1847     0.90117],46.2511900717511,-56.91895458400175,1.8296028122159955,0.2979362773915601,0.2962963633559239,33.5,3.7063722608439873,11.063797793564142,1.2862006867107156
frame_14,0,255,1,0,False,False,True,4.509066596246156,True,False,[],[    -0.3392     0.27563     0.89943],0.11357684094666,39.12337730525705,1.2209025890107472,0.2035630259548603,0.2024455918429259,33.5,13.143697404513963,39.23491762541482,1.702767698931308
frame_14,0,127,2,1,False,False,True,4.650461076149891,True,True,[],[    0.38626     0.19611      0.9013],46.8825943880781,-55.81676414278821,2.003506514551768,0.3901077629422322,0.2866481760025463,33.5,5.510776294223224,16.45007849021858,1.2831561067389703
frame_15,0,255,1,0,False,False,True,4.49148367041448,True,False,[],[   -0.35704     0.27781     0.89182],-1.176597941761799,37.83534533111625,1.3165704546900776,0.1993379672874372,0.1973736025225397,33.5,13.566203271256285,40.496129167929205,1.7040137994289395
frame_15,0,127,2,1,False,False,True,4.7056016895387645,True,True,[],[    0.39391     0.17594     0.90215],46.63937240094051,-56.55052259837285,2.144328582421437,0.3163972402253348,0.2890234922636178,33.5,1.8602759774665245,5.553062619303058,1.2848089488571068
frame_16,0,255,1,0,False,False,True,4.454544808222435,True,False,[],,-0.587172366350553,39.751483000937945,-1.0,0.2062872082959355,0.2005692978285643,33.5,12.871279170406446,38.42172886688491,1.703806279139657
frame_16,0,127,2,1,False,False,True,4.623927125657056,True,True,[],[     0.3937     0.19528     0.89826],47.08764922663927,-56.7426135073086,1.892660530114128,0.298098061639459,0.2974070505222393,33.5,3.690193836054095,11.01550398822118,1.2860906527190272
frame_17,0,255,1,0,False,False,True,4.453537061203612,True,False,[],[   -0.38655     0.24608     0.88884],-3.089733018304071,39.62550458817107,1.2514760125647653,0.1902604372287717,0.1884855060958085,33.5,14.473956277122827,43.20583963320247,1.7020007410954927
frame_17,0,127,2,1,False,False,True,4.761046904185155,True,True,[],[    0.39069     0.17168     0.90437],46.9217850127774,-56.27516964328584,1.9931469430650064,0.2989621291280313,0.296054822078826,33.5,3.603787087196869,10.757573394617518,1.2838595510904605
frame_18,0,255,1,0,False,False,True,4.582152940112037,True,False,[],,-2.042833222976539,43.65831609017077,-1.0,0.1939935650553173,0.1910413839238129,33.5,14.100643494468269,42.09147311781573,1.704390556338734
frame_18,0,127,2,1,False,False,True,4.780365480200286,True,True,[],[    0.39298     0.16272     0.90504],46.47354463015161,-56.23742569521697,2.1836453769150834,0.3073568999257506,0.2807780438968431,33.5,2.7643100074249363,8.251671663955033,1.2817581327931735
frame_19,0,255,2,1,False,False,True,4.857142926882253,True,True,[],[    0.39301     0.17035     0.90362],47.206904602929335,-56.02008748793632,1.8167169325498849,0.3160856248779204,0.3061258016522798,33.5,1.8914375122079552,5.646082125993896,1.2858278597554853
