frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
frame_55,0,255,-1,0,True,False,True,0.0,False,[],,,,,,,31.5,,,
frame_56,0,255,1,0,True,False,True,0.0,False,[],,,,,,,31.5,,,
frame_57,0,255,1,0,True,False,True,4.893589496612549,False,[],,,,,,,31.5,,,
frame_62,0,255,-1,1,True,False,True,3.3523809909820557,False,[],,,,,,,31.5,,,
frame_119,0,255,-1,0,False,False,True,1.8091742992401123,False,[],,,,,,,31.5,,,
frame_120,0,255,3,0,False,False,True,2.417236566543579,False,[],,,,,,,31.5,,,
frame_121,0,255,3,0,False,False,True,2.483820915222168,False,[],,,,,,,31.5,,,
frame_122,0,255,3,0,False,False,True,2.9785778522491455,False,[],,,,,,,31.5,,,
frame_123,0,255,3,0,False,False,True,3.535593032836914,False,[],,,,,,,31.5,,,
frame_125,0,255,3,0,False,False,True,3.2381279468536377,False,[],,,,,,,31.5,,,
frame_135,0,255,3,0,True,False,True,2.670694589614868,False,[],,,,,,,31.5,,,
frame_146,0,255,-1,0,False,False,True,0.0,False,[],,,,,,,31.5,,,
frame_148,0,255,-1,0,True,False,True,1.052734375,False,[],,,,,,,31.5,,,
frame_149,0,255,5,0,True,False,True,1.0119967460632324,False,[],,,,,,,31.5,,,
frame_150,0,255,5,1,True,False,True,1.2222784757614136,False,[],,,,,,,31.5,,,
frame_151,0,255,5,0,True,False,True,3.0380165576934814,False,[],,,,,,,31.5,,,
frame_165,0,255,-1,0,True,False,True,1.4244121313095093,False,[],,,,,,,31.5,,,
frame_166,0,255,6,1,False,False,True,1.5238763093948364,False,[],,,,,,,31.5,,,
frame_189,0,255,-1,0,True,False,True,1.1237457990646362,False,[],,,,,,,31.5,,,
