frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
frame_0,0,255,2,1,False,False,True,2.1034484,True,False,[],,-0.9904033533305312,108.56936576388217,-1.0,0.18253818243514347,0.17795908837600197,33.5,15.246181756485655,45.51099031786763,2.367261973830988
frame_0,0,127,1,1,False,False,True,1.1732143,True,True,[],[    0.42934    -0.40918     0.80513],18.027135289770136,127.31367911207347,1.973503553976283,0.28869680464343134,0.2800426089437801,33.5,4.630319535656868,13.821849360169756,1.1031964461356825
frame_1,0,255,2,1,False,False,True,1.9301261,True,True,[],[   -0.32029     0.93744     0.13648],2.696441126474403,110.78695583661836,0.2352933390527583,0.21028802432671642,0.20684166052922598,33.5,12.47119756732836,37.22745542486078,2.36333506207655
frame_1,0,127,1,1,False,False,True,1.1434867,True,True,[],[   -0.57499     0.73913     0.35081],20.66573050156145,127.86562520770313,0.28567744985652244,0.28538862595784326,0.27923961370496836,33.5,4.961137404215677,14.809365385718436,1.0966783846950288
frame_2,0,255,2,1,False,False,True,1.7175835,True,True,[],[   -0.42531     0.90256    0.067063],0.36237397336137145,116.85173567695458,0.2423925943788522,0.21424253622056638,0.21022544057816223,33.5,12.075746377943364,36.047004113263775,2.357194027369594
frame_2,0,127,1,1,False,False,True,1.0793933,True,True,[],[   -0.59894     0.71794     0.35472],24.823443588564714,129.48670642780283,0.2813891077077164,0.27877250709491114,0.27360623680136764,33.5,5.622749290508889,16.78432624032504,1.0965340212107086
frame_3,0,255,2,1,False,False,True,1.4857789,True,False,[],,21.08487263961215,110.61227017173721,-1.0,0.19322543288124527,0.18924172198762695,33.5,14.177456711875475,42.320766304105895,2.3311491000424525
frame_3,0,127,1,1,False,False,True,1.0441182,True,False,[],,28.070637003095893,131.51301477479848,-1.0,0.2650225559995585,0.25678291100145956,33.5,6.997744400044153,20.888789253863145,1.09525386564159
frame_4,0,255,2,1,False,False,True,1.460837,True,False,[],,-0.7030121471584512,119.41296577665496,-1.0,0.2111411846066718,0.21178468649138715,33.5,12.385881539332821,36.972780714426335,2.3165797993444626
frame_5,0,255,1,1,False,False,True,1.191975,True,True,[],[     0.3921    -0.18373     0.90139],-21.21701059027595,-39.38463861124264,1.8963504501005095,0.28028850858939625,0.27103552679864795,33.5,5.471149141060377,16.331788480777245,1.0839303200379078
frame_5,0,127,2,1,False,False,True,1.5111575,True,True,[],[   -0.38956     0.89981     0.19644],8.661294619638467,114.45934649019517,0.25753034770313554,0.19931358240457675,0.20121689724807035,33.5,13.568641759542327,40.50340823743978,2.3171795766832797
