frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_m,rel_error_%,fish_dist_from_camera,aspect_ratio
frame_0,0,255,1,1,False,False,[],[   -0.59512     0.16404     0.78671],-24.287344090127707,-17.5709248955912,0.8063605696846168,0.2787783198141913,0.2766921531270852,28.9,1.0221680185808657,353.6913559103341,1.5208611230676372,5.555171823151042
frame_1,0,255,1,1,False,False,[],[    0.30575    -0.22206     0.92585],9.352196263971104,-18.08173546169005,1.398948178250515,0.4966480923457226,0.4514882961510766,28.9,20.76480923457227,7185.055098467913,1.507082720580263,5.759494411180906
frame_2,0,255,1,1,False,False,[],[    0.28073    -0.18628     0.94154],-25.040258983621136,-15.46158523605592,1.0566281862460345,0.2389661636668754,0.2815645126690327,28.9,5.003383633312453,1731.274613602925,1.4586948661795467,5.35999982629089
frame_3,0,255,1,1,False,False,[],[    0.41247    -0.18368     0.89226],4.439319140293008,-11.593223170906253,1.0707445364088002,0.3116548657699338,0.4592684789131399,28.9,2.2654865769933807,783.9053899631076,1.4531430532855372,4.586894930405277
frame_4,0,255,1,1,False,False,[],[     0.3364    -0.17049     0.92616],85.82939027510022,-89.81643182773963,1.937879489810744,0.5447226689887645,0.6852200203395892,28.9,25.572266898876457,8848.535259126802,1.4643085779077591,5.227973493091648
frame_5,0,255,1,1,False,False,[],[    0.14825    -0.15611     0.97655],1.4506825611574343,-6.482599274236217,0.687376672267896,0.2843770366668673,0.2833941628293237,28.9,0.4622963333132668,159.96412917414077,1.3997056107600931,5.280726317075041
frame_6,0,255,1,1,False,False,[],[    0.17232    -0.12016     0.97769],85.15348976268389,-55.52109382176371,1.824212966075272,0.6975949586199124,0.4840070032316003,28.9,40.85949586199124,14138.233862280707,1.4055091684226346,5.113185379534781
frame_7,0,255,1,1,False,False,[],[    0.25352    -0.11896     0.95999],9.374746892993636,-7.375510690442701,1.9069950456365143,0.287277923052421,0.2926025369898489,28.9,0.1722076947578921,59.58743763248863,1.383628916798146,5.195530540863356
frame_8,0,255,1,1,False,False,[],[    0.93306    -0.17925     0.31187],0.7058093935848201,-10.511617093621943,0.3943812070266893,0.2873606275542459,0.2867162415988512,28.9,0.1639372445754017,56.725690164498864,1.3381004841497002,5.211956438466639
frame_9,0,255,1,1,False,False,[],[    0.79732    -0.21458    -0.56412],-7.479877432239731,-16.844080626385495,0.6101228332612463,0.2820001257533985,0.2907323020509068,28.9,0.6999874246601479,242.21018154330372,1.305969273507058,5.25285426872882
frame_10,0,255,1,1,False,False,[],[  -0.029907   -0.040243     0.99874],-5.934378399792228,-17.36640277675908,1.6835145569367616,0.2861260984645259,0.2906035123690819,28.9,0.287390153547401,99.44295970498308,1.295647334216782,5.467626387920463
frame_11,0,255,1,1,False,False,[],[    0.10461   -0.078111     0.99144],-5.159922517291708,-13.798668793364978,1.802474879059437,0.2866618917563723,0.2820553239634174,28.9,0.2338108243627623,80.90339943348178,1.2863257656125753,5.450419521729083
frame_12,0,255,1,1,False,False,[],[   0.086835   -0.080566     0.99296],-7.726678450465048,-17.251439223937634,1.8829145507789624,0.2858002962324313,0.286730997843404,28.9,0.3199703767568673,110.7163933414766,1.2766369546743783,5.479976514990895
frame_13,0,255,1,1,False,False,[],[    0.94714    -0.24393    -0.20837],-7.592838205943356,-14.794222061082348,0.3287455913373788,0.2864229009536057,0.3064836766469931,28.9,0.2577099046394249,89.17297738388406,1.2598471282535653,5.61160721176541
frame_14,0,255,1,1,False,False,[],[     0.1229    -0.10874     0.98644],-4.1890585948830825,-11.362978394599253,1.6729187835846775,0.2836108137436708,0.285123492501156,28.9,0.5389186256329115,186.47703309097287,1.248568199624072,5.3353647992314395
frame_15,0,255,1,1,False,False,[],[     0.1214    -0.10519     0.98701],-3.8045629659977065,-7.922643664677482,1.8180031542250712,0.2862403466150747,0.2769846609387434,28.9,0.2759653384925231,95.48973650260318,1.23924432819791,5.167528824037771
frame_16,0,255,1,1,False,False,[],[    0.14799   -0.099927     0.98393],-4.8994610469737045,-4.741677204869051,1.911874903706916,0.2865433756439287,0.2803059193218808,28.9,0.2456624356071302,85.00430297824575,1.2249689631375849,5.181197836116348
frame_17,0,255,1,1,False,False,[],[    0.17779   -0.096261     0.97935],-5.543149149007886,-4.758526614138946,2.0173645506199245,0.2834075981959871,0.2810027282197829,28.9,0.5592401804012881,193.5087129416222,1.211255673782493,5.187347414114907
frame_18,0,255,1,1,False,False,[],[    0.15449    -0.11108     0.98173],-3.557407611424916,-8.892213953468207,1.995708570182512,0.2891017750812067,0.2784357656551183,28.9,0.0101775081206789,3.521629107501373,1.201794516411853,5.21284272541098
frame_19,0,255,1,1,False,False,[],[      0.244   -0.095349     0.96508],-3.781587322302858,-11.72720236576899,1.8185541702286947,0.2858868480328643,0.2743444547867818,28.9,0.3113151967135685,107.721521354176,1.1883036182356772,5.188755065888355
frame_20,0,255,1,1,False,False,[],[    0.22291   -0.092008     0.97049],-2.4943614405104504,-12.921074132998177,1.7937194958183305,0.298829382944634,0.2955796575429131,28.9,0.9829382944634092,340.11705690775403,1.1707683621992644,5.33571476318363
frame_21,0,255,1,1,False,False,[],[    0.17309   -0.087937     0.98097],-0.9292106835897084,-14.448922003129908,1.7415812840922429,0.2849045500733627,0.2828722661443036,28.9,0.4095449926637295,141.711070125858,1.169840437242006,5.32357175223389
frame_22,0,255,1,1,False,False,[],[    0.27615    -0.11125     0.95465],0.486550975881349,-13.387218269290994,1.975392602366929,0.2936091478258527,0.2888941271706721,28.9,0.4609147825852699,159.4860839395398,1.1659482938777397,5.315149450563081
frame_23,0,255,1,1,False,False,[],[    0.24043   -0.097939     0.96571],-0.7759858327307184,-11.30578845174181,1.963157507440218,0.2943128326915909,0.2872567226074734,28.9,0.5312832691590941,183.83504123152045,1.1570180857732952,5.237762136388473
frame_24,0,255,1,1,False,False,[],[    0.19274    -0.10823     0.97526],-0.3493234326788402,-10.90739177224708,2.0393804136452567,0.2901127385776142,0.2867061522743338,28.9,0.1112738577614236,38.50306496935074,1.1540189520416746,5.383550726755332
frame_25,0,255,1,1,False,False,[],[    0.16363    -0.10327      0.9811],-0.0096017256621727,-10.76978802896136,1.9968813223656436,0.2909834040708526,0.2833776732738007,28.9,0.1983404070852679,68.62989864542143,1.1515705786410395,5.28345908278013
frame_26,0,255,1,1,False,False,[],[    0.16369    -0.09776     0.98166],-0.6941885192023713,-7.696709757775971,1.8802493869810997,0.2905798621466759,0.2834865778403529,28.9,0.1579862146675992,54.66651026560528,1.1470571537473502,5.271934867628696
frame_27,0,255,1,1,False,False,[],[    0.26419    -0.10167      0.9591],-0.5667349793837935,-7.104472293451584,2.053609366424197,0.2914114212325944,0.2815752777334549,28.9,0.2411421232594468,83.44018105863213,1.141418993664006,5.2026339850513095
frame_28,0,255,1,1,False,False,[],[    0.21181    -0.10263     0.97191],0.2718453786936902,-8.913157484474691,2.085114478921814,0.2906162824064164,0.2853572692144019,28.9,0.161628240641648,55.926726865622165,1.1399187143369651,5.205479765562189
