frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
frame_0,0,255,1,1,False,False,True,0.0,False,[],[    0.99438   -0.075235    0.074476],4.374597809329916,-4.611775027022868,0.2943985694996845,0.2926575388108903,0.28518829331382767,31.5,2.2342461189109706,7.09284482193959,1.6717459103421708
frame_1,0,255,1,1,False,False,True,0.0,False,[],[     0.9235   -0.071039     0.37695],6.413120671152102,-4.711162426988263,0.965647742881524,0.30454940194421043,0.2920137025671377,31.5,1.0450598055789573,3.3176501764411346,1.6715962006874523
frame_3,0,255,1,1,False,False,True,0.0,False,[],[    0.95121    -0.05904     0.30286],4.631710118889619,-3.436138789489002,0.7509261966888752,0.2947038260481033,0.2875085458399519,31.5,2.0296173951896703,6.443229825998953,1.6792753239934146
frame_4,0,255,1,1,False,False,True,0.0,False,[],[    0.99675   -0.074563     0.03036],0.49475468279995294,-4.280143123825253,0.2968615885744812,0.2947524420084408,0.28253383563591195,31.5,2.0247557991559195,6.427796187796569,1.6841022541449875
frame_5,0,255,1,1,False,False,True,0.0,False,[],[     0.9929     -0.1018    0.061566],3.448368854505311,-5.8063367810222895,0.31080891978679104,0.30816011164230117,0.2932019354399977,31.5,0.6839888357698831,2.1713931294282003,1.6830467871223547
frame_6,0,255,1,1,False,False,True,0.0,False,[],,-3.955367905287561,-2.9736834110701458,-1.0,0.2876453868542994,0.2813806896268404,31.5,2.735461314570059,8.684004173238282,1.6920826117694896
frame_7,0,255,1,1,False,False,True,0.0,False,[],[    0.99963   -0.025982   -0.008154],-5.558776397866995,-1.3567700211202733,0.3909661775811325,0.310186049163767,0.3022149188984053,31.5,0.4813950836232983,1.5282383607088836,1.6934620262607047
frame_8,0,255,1,1,False,False,True,0.0,False,[],[    0.99516 -0.00011831   -0.098305],-7.1714901841435585,0.1324075455831371,0.33085184861122524,0.3066001340901995,0.3046652824063205,31.5,0.8399865909800519,2.666624098349371,1.6993725302490201
frame_9,0,255,1,1,False,False,True,0.0,False,[],,-8.983747278154093,3.161194017335842,-1.0,0.3106638859765361,0.30545042095300345,31.5,0.43361140234638995,1.376544134432984,1.7015942480858621
frame_10,0,255,1,1,False,False,True,0.0,False,[],[    0.99257   0.0060018    -0.12154],-7.803424467773874,0.32705628115350477,0.3285857660093644,0.31756373666480353,0.3291379898965155,31.5,0.25637366648035287,0.8138846554931837,1.701969838098835
frame_11,0,255,1,1,False,False,True,0.0,False,[],[    0.98977   -0.066395    -0.12628],-12.098166661674773,-4.003082762508531,0.33724831290992763,0.32027183919935304,0.316760647330183,31.5,0.5271839199353034,1.6735997458263603,1.6942199633521184
frame_12,0,255,1,1,False,False,True,0.0,False,[],[    0.98107   -0.076741    -0.17782],-13.293142492704334,-5.1747732562700754,0.34559771838218695,0.3275978079030822,0.30991946883930427,31.5,1.259780790308218,3.9993040962165654,1.689077040956019
frame_13,0,255,1,1,True,False,True,4.50800895690918,False,[],,,,,,,31.5,,,
frame_14,0,255,1,1,True,False,True,3.7085812091827393,False,[],,,,,,,31.5,,,
frame_15,0,255,1,1,True,False,True,2.8976712226867676,False,[],,,,,,,31.5,,,
frame_16,0,255,1,1,True,False,True,2.4588329792022705,False,[],,,,,,,31.5,,,
frame_17,0,255,1,1,True,False,True,2.0913140773773193,False,[],,,,,,,31.5,,,
frame_18,0,255,1,1,True,False,True,1.2989811897277832,False,[],,,,,,,31.5,,,
frame_73,0,255,-1,0,True,False,True,0.0,False,[],,,,,,,31.5,,,
frame_88,0,255,-1,1,True,False,True,1.138686180114746,False,[],,,,,,,31.5,,,
frame_89,0,255,-1,1,True,False,True,1.312000036239624,False,[],,,,,,,31.5,,,
frame_90,0,255,-1,1,True,False,True,1.003937005996704,False,[],,,,,,,31.5,,,
frame_91,0,255,5,1,False,False,True,1.018351435661316,False,[],,,,,,,31.5,,,
frame_92,0,255,5,1,False,False,True,1.078385591506958,False,[],,,,,,,31.5,,,
frame_93,0,255,5,1,False,False,True,1.2593656778335571,False,[],,,,,,,31.5,,,
frame_94,0,255,5,1,False,False,True,1.6508238315582275,False,[],,,,,,,31.5,,,
frame_95,0,255,5,1,False,False,True,0.0,False,[],[   -0.50779     0.23234     0.82956],55.70704836059867,155.38885097213526,0.3071679547303554,0.30594424304023804,0.29730605087655704,31.5,0.9055756959761962,2.874843479289512,1.2394988131858933
