video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,rel_error_%,fish_dist_from_camera,especie_gt,gt,failure_reason,abs_error_cm,unique_track,scenario
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_6,0,127,1,1,False,False,True,3.4899581379617284,True,True,[],[    0.92302      0.0553     0.38075],24.60562644255111,2.8370603138411945,0.3077288834228703,0.3081897761837252,0.3056730273368668,8.003051885455163,1.9638862797346557,no_mark,32.3,measured,1.4810223816274792,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_7,0,255,2,1,False,False,True,3.8267298340596985,True,True,[],[    0.96536   -0.042918     0.25736],15.474036195323963,-2.434123977898989,0.2790422168128043,0.2785258414964419,0.2766128015286133,16.85795776225616,1.9804732592233432,red,29.1,measured,1.2474158503558144,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_7,0,127,1,1,False,False,True,3.4569201862032,True,True,[],[    0.92312    0.082814      0.3755],20.764533978418527,5.161240264851373,0.2954629619833708,0.2951256822778287,0.2906372621823553,11.902781409603378,1.9427526888620288,no_mark,32.3,measured,2.7874317722171256,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_8,0,255,2,1,False,False,True,3.7777777777777777,True,True,[],[    0.98769   -0.043078     0.15037],8.128492092083826,-2.3022023197174333,0.2766566998109387,0.2766420652591962,0.2951110739170339,17.420279027105597,1.9534242804127215,red,29.1,measured,1.4357934740803806,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_8,0,127,1,1,False,False,True,3.685314227930261,True,True,[],[    0.93037     0.10556     0.35109],21.895393691744257,5.759585530396505,0.3048807133772006,0.3044315920784231,0.3004475498813873,9.12489788703788,1.9306208300061931,no_mark,32.3,measured,1.8568407921576906,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_9,0,255,2,1,False,False,True,3.888888888888889,True,True,[],[    0.99373   -0.040877     0.10407],7.345793768967847,-1.6713193884786022,0.2917861894818261,0.2892790947097765,0.2833041467932365,13.64803142991746,1.968972798231602,red,29.1,measured,0.17209052902235555,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_9,0,127,1,1,False,False,True,3.931662957520901,True,True,[],[    0.90175     0.11027     0.41796],24.748363728273915,6.65173283236398,0.3047047194696243,0.3048788552745419,0.3152467074834243,8.991386485211365,1.938446848225811,no_mark,32.3,measured,1.812114472545808,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_10,0,255,2,1,False,False,True,4.1600000244140665,True,False,[],,8.546816536566416,-0.4205839288251627,-1.0,0.2815136766109051,0.2780324513351427,15.96606668331192,1.968685907297037,red,29.1,measured,0.9486323389094906,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_10,0,127,1,1,False,False,True,4.002544473061078,True,True,[],[    0.93351     0.13249     0.33317],21.97705342349251,7.226519052138874,0.3116713852680344,0.311201438192426,0.3130393146828845,7.104048300768359,1.9271012820911,no_mark,32.3,measured,1.179856180757394,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_11,0,255,2,1,False,False,True,4.038461538461538,True,True,[],[    0.97221    0.018451     0.23336],12.978773958190931,0.9934646790181216,0.2804566392497172,0.2798681770173969,0.2783775845169429,16.457260591821807,1.969103693691413,red,29.1,measured,1.113182298260309,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_11,0,127,1,1,False,False,True,3.9540137575162926,True,True,[],[    0.92078     0.15444     0.35822],23.90559015923532,8.890911446050326,0.3103047885810645,0.3098473430963603,0.3079531667040424,7.508255792131259,1.9222738935269608,no_mark,32.3,measured,1.3152656903639652,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_12,0,255,2,1,False,False,True,4.037037037037037,True,True,[],[     0.9984    0.017355    0.053778],2.646943384438156,0.5415963550568104,0.2939608105379764,0.2943247996761239,0.2883764390558552,12.141850842948095,1.9676191907224032,red,29.1,measured,0.3324799676123895,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_12,0,127,1,1,False,False,True,3.916167521929761,True,True,[],[     0.9335     0.15405      0.3238],22.21405780160645,8.89868303639087,0.3026579238805486,0.3018671246834513,0.2972787167364062,9.890410542253354,1.912308426222776,no_mark,32.3,measured,2.113287531654869,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_13,0,255,2,1,False,False,True,3.8876713178104434,True,True,[],[    0.98362      0.0559     0.17139],10.16194596958224,2.47219310452367,0.2904786068495215,0.291129137646997,0.2855836615406185,13.095779806866556,1.9748101995084444,red,29.1,measured,0.012913764699696628,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_13,0,127,1,1,False,False,True,3.5537230969694886,True,True,[],[    0.89629     0.12997     0.42399],28.101277573621083,8.036777206969104,0.3065159168230139,0.3059396176494847,0.305401156297919,8.674741000153832,1.9016083889199336,no_mark,32.3,angle_fail,1.7060382350515297,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_14,0,255,2,1,False,False,True,3.8805588857469258,True,True,[],[    0.99566    0.060706   -0.070514],-2.2337880114051814,3.599669014813087,0.2942224628684112,0.2934094425498977,0.2939268549299351,12.415091776149929,1.95760378437518,red,29.1,measured,0.24094425498977046,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_14,0,127,1,1,False,False,True,3.463767978597686,True,True,[],[    0.90355     0.12351     0.41029],25.876227136230195,8.17089645067267,0.2977342208189409,0.2979162154319695,0.3107376129097569,11.06978643821805,1.8972222675139856,no_mark,32.3,angle_fail,2.5083784568030474,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_15,0,255,2,1,False,False,True,3.8393285932778993,True,False,[],,2.155428029410584,5.150360839379637,-1.0,0.2900305968261009,0.2885969053471454,13.423702439969876,1.961745591223524,red,29.1,measured,0.09694031738991171,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_15,0,127,1,1,False,False,True,3.42447931890415,True,True,[],[    0.95215     0.13923     0.27208],16.859845538410564,7.967496085232653,0.2843163596042256,0.2835939410297529,0.2811464273155636,15.3450922299245,1.8953462488885096,no_mark,32.3,measured,3.94060589702471,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_16,0,255,2,1,False,False,True,3.625077010551305,True,False,[],,1.7770856836307136,6.363909916754318,-1.0,0.2822862228172075,0.2903107908223958,15.735455875460454,1.968818027658756,red,29.1,measured,0.8713777182792519,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_16,0,127,1,1,False,False,True,3.498966658517128,True,True,[],[    0.95364     0.14511     0.26367],18.07220793288504,7.877635267005256,0.2898134419315801,0.2878547298863588,0.3016024228504148,14.073214959295871,1.9051946774543829,no_mark,32.3,measured,3.514527011364116,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_17,0,255,2,1,False,False,True,3.6523604750827463,True,True,[],[    0.98953     0.13038    0.061923],8.292597286407819,8.233610264240557,0.2839714241778187,0.2827749406892877,0.282175702508211,15.589569943496196,1.9685352496553736,red,29.1,measured,0.8225059310712304,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_17,0,127,1,1,False,False,True,3.9167087333637634,True,True,[],[    0.97068     0.15214     0.18612],11.344420715702608,8.580144104858409,0.3074521184972347,0.3077688817391937,0.3030886822782161,8.128692018151124,1.8848790567320304,no_mark,32.3,measured,1.5231118260806262,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_18,0,255,2,1,False,False,True,3.441399755610913,True,False,[],,9.929559042463795,9.572577751098027,-1.0,0.277882460059803,0.2733875999015054,17.050011922446856,1.9460071925382727,red,29.1,measured,1.3117539940197034,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_18,0,127,1,1,False,False,True,4.126888105995145,True,True,[],[    0.98548     0.12488     0.11504],8.259582992006493,7.428105497315794,0.3084801243492672,0.3079353299203032,0.3066838332821557,8.079005993939333,1.8640498468685431,no_mark,32.3,measured,1.5064670079696754,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_19,0,255,2,1,False,False,True,3.364285836851501,True,True,[],[    0.96302     0.19397     0.18698],11.842670545197151,11.269950756364477,0.2700404732970458,0.2706135742576999,0.2713238102448165,19.219828579791063,1.9552540444202544,red,29.1,measured,2.038642574230014,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_19,0,127,1,1,False,False,True,4.036742619430642,True,True,[],[    0.98765     0.14843    0.050164],4.858519814436955,9.792516759333992,0.3285869825613493,0.320971248645057,0.3248159171193814,4.187686971624767,1.869403550110548,no_mark,32.3,measured,0.20287513549429548,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_20,0,255,2,1,False,False,True,3.606537960683584,True,True,[],[    0.92503     0.21467     0.31344],18.644455869272907,13.279155361298669,0.2716687631137819,0.2716004404200035,0.2753596094815984,18.92524166567061,1.961456691558911,red,29.1,measured,1.9399559579996541,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_20,0,127,1,1,False,False,True,3.945676599855489,True,True,[],[    0.98059     0.11454     0.15911],9.111501246752892,6.941028948836566,0.3138118040826012,0.3138895503371021,0.3290857213295689,6.301626765044142,1.8831546873857243,no_mark,32.3,measured,0.9110449662897899,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_21,0,255,2,1,False,False,True,3.564683004224743,True,True,[],[     0.8814     0.21618        0.42],24.64961721393171,13.285264892704864,0.2694049350891486,0.2698310476236059,0.2680967518279948,19.453418619819143,1.9604851706471875,red,29.1,measured,2.1168952376394117,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_21,0,127,1,1,False,False,True,4.060240914747305,True,True,[],[    0.95042    0.089016     0.29794],16.923709363752867,5.666794011767735,0.3062977719591531,0.3053883705869635,0.3367902525451218,8.839292362100437,1.8884463233759756,no_mark,32.3,measured,1.761162941303649,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_22,0,255,2,1,False,False,True,3.52255086788955,True,False,[],,27.0378472789024,14.5301365995806,-1.0,0.2732784969569116,0.2823624633991917,18.424329266593546,1.969047305025361,red,29.1,angle_fail,1.7721503043088411,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_22,0,127,1,1,False,False,True,4.149042948006097,True,True,[],[    0.97578    0.077166     0.20467],11.567059944618808,4.6660593599155264,0.3219974181908706,0.3155850626036612,0.3171028025499129,5.795503700399647,1.8609312303919108,no_mark,32.3,measured,0.7414937396338779,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_23,0,255,2,1,False,False,True,3.338883053322799,True,True,[],[    0.79007     0.29827     0.53556],33.02645680523496,20.45511957323652,0.2710012597924284,0.270957659003506,0.2599334304182836,19.117116715371356,1.942545920969492,red,29.1,angle_fail,2.004234099649402,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_23,0,127,1,1,False,False,True,4.045840466781509,True,True,[],[      0.939    0.053314     0.33975],19.59041331082298,2.946690531142917,0.3109551681798914,0.3107616553514189,0.3402410384814724,7.235326760770477,1.861410763316896,no_mark,32.3,measured,1.223834464858104,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_24,0,255,2,1,False,False,True,3.5899050957635112,True,True,[],[    0.83845     0.31033     0.44798],31.531138816472566,21.674513171730737,0.2757045858525991,0.2723758769792205,0.2745721099954587,18.693768065904333,1.9350371275192653,red,29.1,angle_fail,1.8624123020779528,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_24,0,127,1,1,False,False,True,4.174999849589077,True,True,[],[    0.96148    0.030818     0.27314],16.015948747901625,1.8161938560366409,0.3160937189337378,0.3151221399093323,0.3102664672719303,5.93368957930378,1.874128020061352,no_mark,32.3,measured,0.7877860090667674,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_25,0,255,2,1,False,False,True,3.6765499978591434,True,True,[],[    0.77934     0.29235     0.55422],35.70976076426324,20.379868757827538,0.2711365285841886,0.2664631815140089,0.2734234524155158,20.45875178686301,1.946145025819059,red,29.1,angle_fail,2.453681848599114,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_25,0,127,1,1,False,False,True,3.949999988132308,True,True,[],[    0.99886    0.030246    0.036904],1.3706664796069503,1.6446254038182408,0.3291497873703952,0.3298358030535726,0.3135057897799692,1.5415513272917585,1.843921385293024,no_mark,32.3,measured,0.6835803053572604,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_26,0,255,2,1,False,False,True,3.367330233420809,True,True,[],[    0.78634      0.2527     0.56374],35.67698822268081,16.92452329324098,0.2867985157537489,0.2873836494685636,0.2763949782852706,14.213835979533243,1.9237424777695915,red,29.1,angle_fail,0.3616350531436403,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_26,0,127,1,1,False,False,True,3.994186076305522,True,True,[],[     0.9996  -0.0079576    0.027306],1.3700482224800714,-0.2857238799642364,0.3184584754598394,0.3185817920909202,0.3513744548311701,4.900957584799949,1.8386663694950005,no_mark,32.3,measured,0.441820790907979,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_27,0,255,2,1,False,False,True,3.3539622251888046,True,True,[],[    0.68961     0.19479     0.69749],18.227460653463137,19.81508126998973,0.2816701865579387,0.2357354560290613,0.2361446311523725,29.63120715550408,1.9844285014003176,red,29.1,measured,5.526454397093872,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_27,0,127,1,1,False,False,True,3.80947474324221,True,True,[],[    0.98913   -0.050087     0.13825],8.479736186743274,-2.7573628376329284,0.2922712133504366,0.2924175579919985,0.292144587174586,12.711176718806414,1.8246938025706436,no_mark,32.3,measured,3.05824420080015,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_28,0,255,2,1,False,False,True,3.295664702767369,True,True,[],[    0.81648     0.15089     0.55731],36.25931891394601,10.416677717983497,0.2592037242328968,0.2584820110639602,0.2544108598218487,22.841190727176077,1.8985314212967923,red,29.1,angle_fail,3.2517988936039828,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_28,0,127,1,1,False,False,True,3.9344263816502663,True,True,[],[    0.91274    -0.09277     0.39787],24.98495756271632,-5.111369175991075,0.2940182378942203,0.2934853452917015,0.299597649004206,12.392434241283125,1.845728674596592,no_mark,32.3,measured,2.951465470829845,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_29,0,255,2,1,False,False,True,3.5132745566676524,True,True,[],[    0.79008     0.11156     0.60277],33.86106272357828,8.47165167986905,0.2655688170810385,0.265300337189931,0.2572383717512906,20.80586949554297,1.884970051268696,red,29.1,angle_fail,2.5699662810068986,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_29,0,127,1,1,False,False,True,4.206521760708754,True,True,[],[    0.92739    -0.10127     0.36012],21.403400349093957,-6.542288496608483,0.3155987634731692,0.3155969813847356,0.3116697878951098,5.791945855302819,1.8417207323516105,no_mark,32.3,measured,0.7403018615264401,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_30,0,255,2,1,False,False,True,3.5038364891087954,True,True,[],[    0.95633     0.13568      0.2589],16.291369844424384,7.229690577580698,0.2595111825297794,0.2594975217541611,0.2636627801470376,22.53805320771312,1.872931688346332,red,29.1,measured,3.150247824583893,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_30,0,127,1,1,False,False,True,4.272556567881339,True,True,[],[    0.91006    -0.11964     0.39684],23.000186070109358,-7.597295907953688,0.3247669024102928,0.3253485684152584,0.317406338139047,2.8810243536542184,1.8270346157909996,no_mark,32.3,measured,0.23485684152583985,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_31,0,255,2,1,False,False,True,3.7619047798191794,False,False,[],,-1.0,-1.0,-1.0,-1.0,0.3082482718277115,,1.873615254081932,red,29.1,other,129.1,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_31,0,127,1,1,False,False,True,4.33855787512405,True,True,[],[    0.87813    -0.12236     0.46252],26.909869163362657,-8.054713166986275,0.3251820101474618,0.3253407279174561,0.322935218509625,2.8833648007593604,1.80973299070378,no_mark,32.3,angle_fail,0.2340727917456107,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_32,0,255,2,1,False,False,True,3.9642857142857135,True,False,[],,25.787620207974648,7.097331091474233,-1.0,0.2636079224678815,0.2617850386499879,21.311067920035377,1.8492948664980111,red,29.1,angle_fail,2.7392077532118506,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_32,0,127,1,1,False,False,True,3.947743171446347,True,True,[],[     0.9092    -0.13701     0.39317],23.64027787819657,-8.435739847752354,0.3207483338519044,0.3208975181528258,0.3508067403611873,4.209696073783349,1.7883561682694211,no_mark,32.3,measured,0.2102481847174147,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_33,0,255,2,1,False,False,True,4.185185185185185,True,True,[],[    0.74058    0.055635     0.66966],39.91325380401356,5.468914430064532,0.2797481114572059,0.2776895513457885,0.275307920281315,17.107596613197458,1.8478758437201763,red,29.1,angle_fail,1.331044865421152,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_33,0,127,1,1,False,False,True,3.6978162932524272,True,True,[],[    0.88346    -0.14711     0.44481],27.375600101420417,-10.014671632276556,0.3098924750523621,0.3092940073286072,0.3074540957547336,7.673430648176967,1.7909808000765348,no_mark,32.3,angle_fail,1.37059926713928,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_34,0,255,2,1,False,False,True,4.0,True,True,[],[    0.73543    0.036087     0.67664],30.384211256067548,6.364840942129448,0.2957877983655903,0.2660452123034876,0.2633133423728533,20.583518715376822,1.8273226894375267,red,29.1,angle_fail,2.4954787696512426,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_34,0,127,1,1,False,False,True,3.804407451068278,True,True,[],[    0.88147    -0.14245     0.45025],25.89157197171593,-10.285876480479583,0.303887742764258,0.3047102379802036,0.2992400206059752,9.041720005909385,1.7759160024416845,no_mark,32.3,angle_fail,1.8289762019796392,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_35,0,255,2,1,False,False,True,3.805657295568433,True,True,[],[    0.83022    0.038697     0.55609],34.70634687497156,2.986765693799121,0.3244081868465732,0.3251558518615235,0.4162144592109241,2.938551683127298,1.8327722736220189,red,29.1,angle_fail,3.4155851861523487,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_35,0,127,1,1,False,False,True,3.813031358623876,True,True,[],[    0.76707    -0.16082     0.62109],36.180459124424026,-10.65263482427117,0.3014138652824436,0.2956915153904487,0.2999194586339387,11.733876002851144,1.7501759842653464,no_mark,32.3,angle_fail,2.73084846095513,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_36,0,255,2,1,False,False,True,4.111111111111111,False,False,[],,-1.0,-1.0,-1.0,-1.0,0.3252767516391498,,1.8177821302977133,red,29.1,other,129.1,2025_08_21/10-37-15_1-r/2,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_36,0,127,1,1,False,False,True,3.9714922932951313,True,True,[],[    0.65688    -0.16788     0.73506],47.2818930079097,-13.809755106547048,0.2929507793259606,0.2935634555798908,0.2918829885196505,12.369117737346029,1.760045568369053,no_mark,32.3,angle_fail,2.9436544420109207,2025_08_21/10-37-15_1-r/1,multiple_fish
2025_08_21,10-37-15_1-r,10-37-15_1-r,frame_37,0,255,2,1,False,True,False,4.64,False,False,[1],,-1.0,-1.0,-1.0,-1.0,0.2518365686108168,,1.8126711709025425,red,29.1,overlap,129.1,2025_08_21/10-37-15_1-r/2,multiple_fish
