video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera,especie_gt,failure_reason,unique_track,scenario
2024_11_28,13-12-31_0,13-12-31_0,frame_138,0,255,4,1,False,False,True,5.5,True,True,[],[   0.096887    -0.11369     0.98878],7.449721707798186,-1.190761806660751,1.8893405320084888,0.2831985021940168,0.2842451747369338,28.9,0.5801497805983153,2.680927081093888,1.3440014462569712,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_139,0,255,4,1,False,False,True,5.344827586206897,True,True,[],[    0.17157    -0.12562     0.97713],9.398505277054044,0.0750538310071146,1.7689224100242231,0.2886464727155908,0.2860097257578058,28.9,0.035352728440919634,0.8087722626835877,1.3385049264088464,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_140,0,255,4,1,False,False,True,5.059868846685374,True,True,[],[    0.17152    -0.14064     0.97509],6.935382625179136,-9.34442481328378,1.6501041765697406,0.2859536922635332,0.2870671049134718,28.9,0.30463077364668223,1.734126369919864,1.3285357936666295,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_141,0,255,4,1,False,False,True,5.106982892947898,True,True,[],[    0.22097    -0.15879     0.96227],6.455150295167179,-14.251112328150397,1.6773484770119262,0.2826580637061288,0.2879445133880101,28.9,0.63419362938712,2.8666447745262045,1.3204388081349876,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_142,0,255,4,1,False,False,True,5.113660617072305,True,True,[],[    0.11327    -0.16881     0.97912],9.22614340165894,-21.277062776460298,1.753409014702899,0.2997923440217016,0.3016488158278855,28.9,1.079234402170158,3.02142406244041,1.310757936803456,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_143,0,255,4,1,False,False,True,5.112661762767655,True,True,[],[    0.17433     -0.1759     0.96885],9.401018532590516,-18.51642571350494,1.9124839995646328,0.2930297329912361,0.2936349331946282,28.9,0.4029732991236088,0.6975027461292247,1.305524177986107,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_144,0,255,4,1,False,False,True,5.213178299470102,True,True,[],[    0.16083    -0.17495     0.97135],8.62249805698181,-21.99157193910724,1.6656373063951,0.2957649324984628,0.2914750428516239,28.9,0.6764932498462812,1.6374338482690125,1.3016539163038994,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_145,0,255,4,1,False,False,True,5.102194308371019,True,True,[],[   0.090214     -0.1333     0.98696],15.372511111139032,-12.876512338590416,1.9100293085518616,0.2887524968347308,0.287362277063932,28.9,0.02475031652691939,0.772337857480834,1.3011416358232724,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_146,0,255,4,1,False,False,True,5.061358300012771,True,False,[],,12.141817362931151,-6.192352049536048,-1.0,0.2844934818334859,0.2804350782851427,28.9,0.4506518166514084,2.2359168957093307,1.2978640997703514,caballa,bad_pointcloud,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_147,0,255,4,1,False,False,True,4.921389501791679,True,True,[],[   0.081188    -0.13145     0.98799],5.32848254376154,-4.357304795579078,1.8925368946832972,0.2805451522820137,0.2789365219437051,28.9,0.8454847717986276,3.592731174565729,1.288260833209046,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_148,0,255,4,1,False,False,True,5.266666666666667,True,True,[],[    0.13214    -0.13196     0.98241],9.44176496031321,-1.5945416504569945,1.9534209660668869,0.2814898434892745,0.2817361634654877,28.9,0.7510156510725459,3.2680950208678725,1.288247647814429,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_149,0,255,5,1,True,False,True,1.0,,False,[],,,,,,,28.9,,,,caballa,borders,2024_11_28/13-12-31_0/5,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_149,0,127,4,1,False,False,True,5.029474252157126,True,True,[],[    0.10098    -0.16025      0.9819],8.846833795208434,-4.594118141794728,1.749680490864802,0.2865303573839229,0.2881932175851021,28.9,0.24696426160770812,1.535959661882156,1.2900126461135952,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_151,0,255,4,1,False,False,True,5.042861537426052,True,False,[],,9.650170634983692,-15.1579946983917,-1.0,0.2896980143283598,0.285511466884544,28.9,0.06980143283598039,0.447417756577386,1.2793403207371423,caballa,bad_pointcloud,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_152,0,255,4,1,False,False,True,5.058961933742,True,True,[],[    0.16755     -0.1636     0.97219],8.87891381941858,-18.2782700204562,1.9250727516020751,0.2858222754679636,0.2871664391841502,28.9,0.31777245320363434,1.7792867807685255,1.2788331236344637,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_154,0,255,4,1,False,False,True,5.12848470811585,True,True,[],[    0.16744    -0.15375     0.97382],6.459298329512364,-13.790898886544582,1.9196936916660556,0.2863071019131921,0.2845502387006274,28.9,0.26928980868078867,1.6126797549168026,1.2779454755055086,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_155,0,255,4,1,False,False,True,5.098253078937573,True,True,[],[    0.15357    -0.13611     0.97872],7.695766262417917,-4.222108890086455,1.7115147962966228,0.2883892464873031,0.2877887651161842,28.9,0.06107535126968955,0.8971661555659661,1.277064764831495,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_156,0,255,4,1,False,False,True,4.945212731600958,True,True,[],[   0.034963    -0.12234     0.99187],10.10817450303883,6.386792671912164,1.8404120453116704,0.2884626670840285,0.2854388637873006,28.9,0.05373329159714757,0.8719357099558311,1.283432336755035,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_157,0,255,4,1,False,False,True,5.137426951251608,True,True,[],[   0.064572    -0.13987     0.98806],15.649936068546111,8.696407825706656,1.666542903703894,0.2859937103089979,0.2798573682663671,28.9,0.30062896910020953,1.720374464261904,1.295340675097793,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_158,0,255,4,1,False,False,True,5.260482950646744,True,True,[],[   0.090637    -0.12738      0.9877],18.670002844034777,13.363383072208215,1.8682909863546031,0.28866150832056,0.2868944977408662,28.9,0.033849167944001834,0.8036053881237121,1.2929096063231649,caballa,measured,2024_11_28/13-12-31_0/4,single_fish
2024_11_28,13-12-31_0,13-12-31_0,frame_159,0,255,4,1,False,False,True,5.145985470260973,True,False,[],,20.921015781715177,9.63026559057815,-1.0,0.2879788722753834,0.2951877331582972,28.9,0.10211277246165906,1.0381882215177516,1.2910814688718877,caballa,bad_pointcloud,2024_11_28/13-12-31_0/4,single_fish
