frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
frame_0,0,255,1,-1,False,False,True,1.889431204924329,False,[],,71.74600050965729,-139.45483661855627,-1,0.3440735025052501,0.375276951851805,28.9,5.507350250525017,19.05657526133224,1.853009523562531
frame_1,0,255,1,-1,False,False,True,2.011577375822441,False,[],,-1.0,-1.0,-1,-1.0,0.256173367695982,28.9,,,1.8561975329813327
frame_2,0,255,1,-1,False,False,True,1.7175324104503964,False,[],,49.363955050613015,-133.3380647740321,-1,0.2017011319166095,0.2367715882951,28.9,8.729886808339044,30.207220790100504,1.878959013467812
frame_3,0,255,1,-1,False,False,True,1.895306941650783,False,[],,73.20142936219108,-131.10312912861352,-1,0.2840603007360178,0.3170748477742777,28.9,0.4939699263982133,1.7092384996477972,1.8013255923464997
frame_4,0,255,1,-1,False,False,True,1.3064293958393873,False,[],,-1.0,-1.0,-1,-1.0,0.1565903404725961,28.9,,,1.9123221619145847
frame_5,0,255,1,-1,False,False,True,1.796922978808001,False,[],,40.40156253973696,61.34671832549667,-1,0.1385398308037277,0.1589118053947433,28.9,15.04601691962722,52.062342282447126,1.9046023072177216
frame_7,0,255,1,-1,False,False,True,2.4522292095195133,False,[],,76.33063602048205,-127.05239815909522,-1,0.3602128717045827,0.3809003696581882,28.9,7.121287170458274,24.64113207771029,1.8321169872666887
frame_8,0,255,1,-1,False,False,True,2.3281249190097335,False,[],,-12.820053356746,72.49570516511538,-1,0.1245554028656713,0.1548640321728221,28.9,16.444459713432863,56.9012446831587,1.911182015606788
frame_9,0,255,1,-1,False,False,True,2.3807615458909095,False,[],,72.05672133826731,-129.22554547912767,-1,0.2916673172609492,0.3075161350520251,28.9,0.2667317260949209,0.9229471491173736,1.6997932626949093
frame_10,0,255,1,-1,False,False,True,2.2467866600306543,False,[],,-1.0,-1.0,-1,-1.0,0.1987988028102224,28.9,,,1.9098220596170337
frame_11,0,255,1,-1,False,False,True,2.0476190476190474,False,[],,-29.66959877616579,72.49612882643895,-1,0.1339118451577579,0.1377210616027143,28.9,15.50881548422421,53.66372139869969,1.9537413982550305
frame_12,0,255,1,-1,False,False,True,1.7083333333333333,False,[],,79.76889049974879,179.01570061682267,-1,0.258692156373016,0.2996173091735937,28.9,3.0307843626983964,10.487143123523865,1.7371656515381553
