frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
frame_32,0,255,-1,1,False,False,True,3.6911764705882355,True,[],,7.986896135154789,-2.458892324041584,-1.0,0.3075041094955281,0.298683849646612,31.5,0.7495890504471914,2.379647779197433,0.8861424065315144
frame_36,0,255,-1,1,False,False,True,3.4927536231884058,True,[],,9.862522831758746,-3.881946239893156,-1.0,0.2991723208779864,0.2983315549593184,31.5,1.5827679122013605,5.024660038734478,0.8888241371066599
frame_57,0,255,-1,1,False,False,True,6.363299761347982,True,[],,,,,,,31.5,,,
frame_58,0,255,3,1,False,False,True,5.870927754591336,True,[],,,,,,,31.5,,,
frame_59,0,255,3,0,False,False,True,6.121119912975782,False,[],,,,,,,31.5,,,
frame_60,0,255,3,1,False,False,True,5.626340635444559,True,[],,11.626851910333617,-19.266686121179344,-1.0,0.2985627916142919,0.2906254557745468,31.5,1.6437208385708113,5.218161392288289,0.8852647203390008
frame_61,0,255,3,1,False,False,True,4.4616663556799505,True,[],[    0.95339    -0.25342     0.16377],8.02274364667432,-14.96158840403768,0.371663049057705,0.2993578618862413,0.2887373754953201,31.5,1.564213811375864,4.965758131351949,0.8888670521903644
frame_62,0,255,3,1,False,False,True,3.9293104083520105,True,[],,4.878134469647082,-10.940736157968166,-1.0,0.300653489806248,0.2880122527615936,31.5,1.4346510193751938,4.554447680556171,0.890148722863918
frame_68,0,255,-1,1,False,False,True,4.483870740641947,True,[],[    0.55581     0.29005     0.77906],48.29541853445556,36.070332195299386,0.4699747002088204,0.2047346254894297,0.2376966044370692,31.5,11.026537451057022,35.00488079700642,1.1461616010866431
frame_97,0,255,-1,1,False,False,True,4.336633546185824,True,[],[    0.77685     0.27309    -0.56738],-34.48528020727911,19.44306501850823,0.3086710647880927,0.3079857737541821,0.3006258238419063,31.5,0.7014226245817878,2.2267384907358343,0.9809386000635262
frame_98,0,255,-1,1,False,False,True,4.208333226293724,True,[],[   -0.66241    -0.16113     0.73161],46.970161994446535,-166.39017137834756,0.3072200064359128,0.30736574129442,0.3011135417139488,31.5,0.7634258705579933,2.4235741922475977,0.9785092314028614
frame_106,0,255,-1,1,False,False,True,3.6857400488315952,True,[],,,,,,,31.5,,,
frame_113,0,255,-1,1,False,False,True,4.307748524683345,True,[],,,,,,,31.5,,,
frame_114,0,255,8,1,False,False,True,3.819999718316306,True,[],,,,,,,31.5,,,
frame_115,0,255,8,1,False,False,True,3.6955863142123677,True,[],,,,,,,31.5,,,
frame_116,0,255,8,1,False,False,True,3.741458295976898,True,[],,,,,,,31.5,,,
frame_117,0,255,8,1,False,False,True,3.9290493260106185,True,[],[    0.97804     0.19705    -0.06786],-4.204763464410272,11.452247536914914,0.301138051667981,0.3011693054565235,0.2895093725815545,31.5,1.3830694543476518,4.390696680468736,0.860276351985033
frame_118,0,255,8,1,False,False,True,3.7987501076602417,True,[],[    0.97255    -0.10123     0.20954],3.5112952909093886,-5.796484696739564,0.3703621622707334,0.2954376998491056,0.2858545006298679,31.5,1.9562300150894385,6.210254016156948,0.8484152543396676
frame_119,0,255,8,1,False,False,True,3.1668616920656403,True,[],,,,,,,31.5,,,
frame_120,0,255,-1,1,False,False,True,2.4864864864864864,True,[],[   -0.19825     0.86478    -0.46136],-23.23543370762549,102.33644799207872,0.3638377779291961,0.3369677261210934,0.3500743314346529,31.5,2.1967726121093434,6.97388130828363,0.8401952294658801
frame_127,0,255,-1,1,False,False,True,2.437660342333817,True,[],,,,,,,31.5,,,
frame_150,0,255,-1,1,False,False,True,3.6751714029967584,True,[],[    0.91589  -0.0089544     0.40134],23.64529793733591,-0.6352690663063031,0.2830163034064322,0.2825753348212789,0.2809808336531831,31.5,3.2424665178721117,10.293544501181303,0.8179175171663325
frame_153,0,255,-1,1,False,False,True,3.3431831775052214,True,[],[    0.84503    0.061083     0.53122],14.87991428956301,6.336933046181953,0.4133570087638715,0.2868622695715236,0.2761699197706377,31.5,2.8137730428476337,8.932612834436933,0.8128891598621888
frame_176,0,255,-1,1,False,False,True,3.7004996917519537,True,[],[    0.84712     0.19566    -0.49407],-24.94376965692924,12.502786047509902,0.3090766881710824,0.2714454273009462,0.2607740017879789,31.5,4.355457269905383,13.826848475890104,0.8340996732638851
frame_177,0,255,13,1,False,False,True,4.209677419354839,True,[],,-16.65947338880747,4.446065979713265,-1.0,0.308845918727766,0.2957671553964197,31.5,0.6154081272233991,1.953676594359997,0.8352341323579344
frame_178,0,255,13,1,False,False,True,4.2063492063492065,True,[],[    0.97083   -0.066714    -0.23028],-6.376237504719278,-4.39448586416565,0.3883778679883476,0.3050080039826877,0.2965077380203709,31.5,0.999199601731232,3.1720622277181967,0.8403001065097094
frame_179,0,255,13,1,False,False,True,3.865068145482923,True,[],,6.563819969196911,-11.510828413074988,-1.0,0.2995554714011889,0.2914833086233641,31.5,1.544452859881107,4.903024952003514,0.8369721418513223
frame_180,0,255,13,1,False,False,True,3.4756944334460935,True,[],,16.163392585512746,-21.279688257610957,-1.0,0.2961934007515879,0.2895852108958689,31.5,1.8806599248412048,5.970348967749857,0.8370006471026521
frame_183,0,255,-1,1,False,False,True,5.015977444509802,True,[],,,,,,,31.5,,,
frame_185,0,255,-1,1,False,False,True,5.063924057302053,True,[],,,,,,,31.5,,,
frame_186,0,255,15,1,False,False,True,3.9487455574322885,True,[],,,,,,,31.5,,,
frame_189,0,255,15,1,False,False,True,3.9009145460129306,True,[],,,,,,,31.5,,,
frame_190,0,255,15,1,False,False,True,4.576978750034218,True,[],,,,,,,31.5,,,
frame_191,0,255,15,1,False,False,True,7.001459640928331,True,[],,,,,,,31.5,,,
frame_192,0,255,15,1,False,False,True,6.544011682385568,True,[],,-10.973445746639952,-20.52714468934364,-1.0,0.3054098183739381,0.2909852781263057,31.5,0.95901816260619,3.044502103511714,1.004965402047724
frame_193,0,255,15,1,False,False,True,5.103448264198906,True,[],,-13.69092861709562,-7.41837687367327,-1.0,0.2938665297813006,0.2912980403236891,31.5,2.113347021869938,6.70903816466647,1.013275496674199
frame_194,0,255,15,1,False,False,True,4.598279053184728,True,[],[    0.59539    -0.07345     0.80007],-15.187843480141543,8.664988100527788,2.5453199619642595,0.2889096935524588,0.2912280906149691,31.5,2.609030644754118,8.28263696747339,1.0163155130107735
frame_195,0,255,15,1,False,False,True,3.9766701665239252,True,[],,-14.834878995554504,15.729663967011344,-1.0,0.3010024450471695,0.287129842854292,31.5,1.3997554952830449,4.443668238993793,1.0254681851807377
frame_196,0,255,15,1,False,False,True,4.812808466497884,True,[],[    0.51068    -0.11742     0.85172],-15.11088637520854,16.302060910329796,1.690001380218705,0.3103302709093543,0.3097068791838816,31.5,0.4669729090645669,1.4824536795700536,1.0272307692626073
frame_197,0,255,15,1,False,False,True,5.259459612952108,True,[],[    0.46688    -0.10909     0.87756],-16.07303855002087,17.682414371913506,0.7843059570636013,0.3079707165093198,0.3052109467127631,31.5,0.7029283490680216,2.2315185684699097,1.0237999589644986
frame_198,0,255,15,1,False,False,True,4.293191281111746,True,[],[    0.54638   -0.092578     0.83241],-13.72470872030364,9.0893833830292,2.0242318500153917,0.3043375128977353,0.297461717751722,31.5,1.0662487102264695,3.3849165404014907,1.0270594611192465
frame_199,0,255,15,1,False,False,True,4.68,True,[],[    0.61835   -0.081913     0.78162],-12.072684675963892,3.816820343177815,1.7911187974415057,0.3033828031403618,0.2965254091271892,31.5,1.161719685963819,3.687999003059743,1.0298562623925922
frame_200,0,255,15,1,False,False,True,4.916666666666667,True,[],[    0.53221   -0.093898     0.84139],-13.05159205615136,1.6609328264812575,2.199391822999667,0.309464949041151,0.2977293474832491,31.5,0.553505095884893,1.7571590345552162,1.035065444939809
frame_201,0,255,15,1,True,False,True,5.130434782608695,False,[],,,,,,,31.5,,,
frame_202,0,255,15,1,True,False,True,4.9638985897559404,False,[],,,,,,,31.5,,,
frame_203,0,255,15,1,True,False,True,4.318543636980029,False,[],,,,,,,31.5,,,
frame_204,0,255,15,1,True,False,True,3.9788938030134413,False,[],,,,,,,31.5,,,
frame_205,0,255,15,1,True,False,True,3.7566848774699673,False,[],,,,,,,31.5,,,
frame_206,0,255,15,1,True,False,True,3.6666666666666665,False,[],,,,,,,31.5,,,
frame_207,0,255,15,1,True,False,True,3.4115414820511085,False,[],,,,,,,31.5,,,
frame_208,0,255,15,1,True,False,True,3.3023678694325724,False,[],,,,,,,31.5,,,
frame_209,0,255,15,1,True,False,True,3.116180547658059,False,[],,,,,,,31.5,,,
frame_210,0,255,15,1,True,False,True,2.996283129869595,False,[],,,,,,,31.5,,,
frame_211,0,255,15,1,True,False,True,2.9329538736980973,False,[],,,,,,,31.5,,,
frame_213,0,255,15,1,True,False,True,3.0509619461426123,False,[],,,,,,,31.5,,,
frame_214,0,255,-1,1,False,False,True,1.9583333333333333,True,[],,,,,,,31.5,,,
frame_217,0,255,15,1,True,False,True,2.856382440557167,False,[],,,,,,,31.5,,,
frame_218,0,255,15,1,True,False,True,2.895234224557533,False,[],,,,,,,31.5,,,
frame_219,0,255,15,1,True,False,True,3.667621827500073,False,[],,,,,,,31.5,,,
frame_221,0,255,15,1,True,False,True,3.9276772402947486,False,[],,,,,,,31.5,,,
frame_222,0,255,15,1,True,False,True,3.2065406529055536,False,[],,,,,,,31.5,,,
frame_223,0,255,15,1,True,False,True,2.973427425049399,False,[],,,,,,,31.5,,,
frame_224,0,255,15,1,False,False,True,3.0542912777988582,True,[],,,,,,,31.5,,,
frame_229,0,255,-1,1,False,False,True,1.763157894736842,False,[],,,,,,,31.5,,,
frame_239,0,255,-1,1,False,False,True,1.830188679245283,True,[],,,,,,,31.5,,,
frame_241,0,255,-1,1,False,False,True,2.0545454545454547,True,[],[    0.59843    -0.12293     0.79169],27.43271728475516,-11.3242690689505,2.492957957677231,0.2634239839513571,0.2445407643309846,31.5,5.157601604864287,16.373338428140592,1.0471465488689389
frame_242,0,255,22,1,False,False,True,2.1192284173949902,True,[],,,,,,,31.5,,,
frame_243,0,255,22,1,False,False,True,2.4078388392592385,True,[],[    0.67897    -0.17796     0.71228],25.80485973289111,-14.971633338025852,0.7418760830016224,0.3065602562655791,0.3018110837534054,31.5,0.8439743734420857,2.6792837252129704,1.0436382802664028
frame_245,0,255,22,1,False,False,True,3.061068970972978,True,[],[    0.64917    -0.14691     0.74632],20.757444701507108,-9.584992563607392,2.210205200838976,0.3051292472827738,0.2986859274850678,31.5,0.9870752717226206,3.1335722911829227,1.0341699995531008
frame_246,0,255,22,1,False,False,True,3.0689655172413794,True,[],[    0.86342   -0.098344      0.4948],16.86685096532432,-6.124732513800212,0.5266953546534887,0.2988850947341518,0.2901344235732054,31.5,1.611490526584819,5.115842941539108,1.0261758614799934
frame_247,0,255,22,1,False,False,True,2.9826521279297094,True,[],[    0.84684    -0.17869     0.50093],14.110736716139291,-11.409574659066015,0.5359248529356627,0.2996662294197789,0.2993623480547755,31.5,1.5333770580221062,4.867863676260654,1.01859118376606
frame_248,0,255,22,1,False,False,True,3.137807200183295,True,[],[    0.90936    -0.15893     0.38446],12.791635849462152,-9.203119782812388,0.5077369982369176,0.3040206235700432,0.29781327090956,31.5,1.0979376429956778,3.485516326970405,1.0119988790486325
frame_249,0,255,22,1,False,False,True,3.3728813559322033,True,[],[    0.86418    -0.11893     0.48892],12.641031808300587,-5.487146062904912,0.5567210484953904,0.3048607171488149,0.3002770408705011,31.5,1.0139282851185094,3.218819952757173,1.0063723974219032
frame_250,0,255,22,1,False,False,True,3.4482758620689653,True,[],[    0.79927   -0.074324     0.59635],13.618785366089131,-1.4361270452147583,0.5407195880419335,0.3023490914392368,0.2943822814908188,31.5,1.265090856076323,4.016161447861342,1.0042231289537449
frame_256,0,255,-1,1,False,False,True,4.54,True,[],,11.681686273159196,-3.3675334224448714,-1.0,0.3044208319339484,0.2988522631261588,31.5,1.057916806605158,3.358466052714788,0.9603646046506898
frame_258,0,255,-1,1,False,False,True,4.309847974173757,True,[],,10.019329004963613,-8.149288276118645,-1.0,0.3036968237171791,0.2984255898982737,31.5,1.1303176282820904,3.588309931054255,0.9562739060079742
frame_262,0,255,-1,1,False,False,True,4.008097260863995,True,[],[    -0.4209    -0.13881     0.89642],5.013575273777486,-16.847715591602487,1.7545008120671612,0.269980133962984,0.2648540172255507,31.5,4.501986603701602,14.292020964132073,0.9472886552883488
frame_263,0,255,27,0,False,False,True,3.5713493686677564,False,[],,,,,,,31.5,,,
frame_264,0,255,27,0,False,False,True,4.018977967783781,False,[],,,,,,,31.5,,,
frame_265,0,255,27,0,True,False,True,3.622490055947758,False,[],,,,,,,31.5,,,
frame_269,0,255,-1,0,True,False,True,2.2964462387105087,False,[],,,,,,,31.5,,,
frame_270,0,255,28,0,True,False,True,2.4211079217967626,False,[],,,,,,,31.5,,,
frame_271,0,255,28,0,True,False,True,2.4258451667255043,False,[],,,,,,,31.5,,,
