video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,rel_error_%,fish_dist_from_camera,especie_gt,gt,failure_reason,abs_error_cm,unique_track,scenario
2024_11_28,13-23-29_0,13-23-29_0,frame_76,0,255,12,1,False,False,True,5.184210615197496,True,True,[],[   -0.14261    -0.13737      0.9802],-11.95566894508178,-35.0757336033431,1.6954570931309367,0.2053226612657475,0.2014884304523398,29.44238444476032,1.3848936370417206,fish_3,21.6,measured,1.0677338734252508,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_76,0,127,10,0,True,False,True,1.0344827586206895,,False,[],,,,,,,,,,,borders,,2024_11_28/13-23-29_0/10,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_77,0,255,10,0,True,False,True,1.0689655172413792,,False,[],,,,,,,,,,,borders,,2024_11_28/13-23-29_0/10,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_79,0,255,12,1,False,False,True,6.420455010961835,True,True,[],[   -0.18953   -0.060007     0.98004],-7.485645000547279,-36.391853106151785,1.7643429718589012,0.2087681724338475,0.2068253252085883,28.25835998836856,1.3622625498590493,fish_3,21.6,measured,0.7231827566152518,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_80,0,255,12,1,False,False,True,6.170213607815665,True,True,[],[   -0.14255   -0.090318     0.98566],6.498552907550113,-40.70874226899748,1.668405119844158,0.2113647182558946,0.2091317572368751,27.366076200723505,1.3576987848295552,fish_3,21.6,measured,0.4635281744105413,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_81,0,255,12,1,False,False,True,5.78260829903907,True,True,[],[   -0.16468   -0.067451     0.98404],25.363905672795816,-42.851120687363,1.8116876304277536,0.1789668111234796,0.1763553813843602,38.49937762079739,1.3633467298263668,fish_3,21.6,measured,3.703318887652042,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_82,0,255,12,1,False,False,True,5.330434642240121,True,True,[],[   -0.21511   -0.015904     0.97646],30.91496462323878,-44.01833418172524,1.8256078955779511,0.1834860458486502,0.1774551603118907,36.94637599702742,1.371709707437777,fish_3,21.6,angle_fail,3.251395415134983,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_83,0,255,12,1,False,False,True,4.989389677757192,True,True,[],[   -0.10218   -0.087369     0.99092],-35.62279446229711,133.76111268972693,1.770358317254455,0.1949425800394051,0.1935248275945994,33.0094226668711,1.3661677877781755,fish_3,21.6,angle_fail,2.1057419960594927,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_84,0,255,12,0,False,False,True,5.188989795204723,True,True,[],[   -0.12511   -0.060428      0.9903],34.66016273757,-42.81090236179981,1.725954164499053,0.1590568533829102,0.156588480159055,45.341287497281726,1.3826004916223986,fish_3,21.6,angle_fail,5.694314661708981,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_85,0,255,12,1,False,False,True,5.611940353658623,True,True,[],[   -0.13829   -0.039268     0.98961],23.8808255327858,-38.837027620038384,1.7082049867279228,0.20263368463455,0.1988009557765928,30.366431397061863,1.387363591597448,fish_3,21.6,measured,1.3366315365449992,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_86,0,255,12,1,False,False,True,5.741258511272051,True,True,[],[   -0.22782    0.019817      0.9735],13.229757352458607,-31.759387843167925,1.52413377741057,0.1638888584469771,0.1596491040050666,43.6808046573962,1.3986841998510546,fish_3,21.6,measured,5.21111415530229,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_87,0,255,12,1,False,False,True,6.0000004061867935,True,False,[],,-1.3652757995461675,-26.631194620170376,-1.0,0.2098630308769482,0.2093708760751039,27.882119973557305,1.3918980346446024,fish_3,21.6,bad_pointcloud,0.6136969123051834,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_88,0,255,12,1,False,False,True,6.001692338588335,True,True,[],[   -0.17882     0.01055     0.98382],-0.0924268965697759,-26.01225967456768,1.6152631298584592,0.2079937614072236,0.2035664027855408,28.524480616074374,1.3918035986599016,fish_3,21.6,measured,0.8006238592776427,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_89,0,255,12,1,False,False,True,5.8232934021216565,True,True,[],[  -0.040593    -0.06625     0.99698],10.972230490287815,-33.74274638765319,1.5627987543694235,0.2128797720159309,0.2193041232820091,26.84543916978318,1.4075906548030923,fish_3,21.6,measured,0.31202279840691105,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_90,0,255,12,1,False,False,True,5.673913485161036,True,True,[],[  -0.061915   -0.042603     0.99717],21.956612142036505,-40.59903908468459,1.730929061242399,0.2057244821225247,0.2011780120678454,29.304301676108363,1.425295100993469,fish_3,21.6,measured,1.0275517877475302,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_91,0,255,12,1,False,False,True,5.147487456668628,True,True,[],[   0.019862    -0.11267     0.99343],23.23368862506157,-44.31194111470716,1.6328346926508572,0.2031438914582536,0.2045139025098104,30.191102591665413,1.454735977501519,fish_3,21.6,measured,1.2856108541746423,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_92,0,255,12,0,False,False,True,5.461538884503311,True,True,[],[   0.042036   -0.099607     0.99414],-20.87053317235983,134.0524072906726,1.56220791477328,0.1742381471305841,0.1691035115646577,40.12434806509136,1.4826389752864355,fish_3,21.6,incomplete_3D,4.176185286941589,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_93,0,255,12,0,False,False,True,3.9275831372042735,True,True,[],[ 0.00046496   -0.070541     0.99751],-22.543474778100425,133.8856790747153,1.6935893169649627,0.1802835291193996,0.1752394370216851,38.04689720982832,1.499117483491422,fish_3,21.6,incomplete_3D,3.5716470880600397,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_94,0,255,12,1,False,False,True,5.209790568228787,True,True,[],[   0.026143    -0.07382     0.99693],-21.62181907993701,132.5973290836345,1.5063082106656114,0.199376542485984,0.1966630433738493,31.485724231620623,1.5058118665655715,fish_3,21.6,measured,1.6623457514016025,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_95,0,255,12,1,False,False,True,5.565216697833344,True,True,[],[  -0.036174  -0.0028474     0.99934],-20.335656386703217,132.83189573141502,1.694654465424061,0.1909830622979874,0.1864176533469019,34.3700816845404,1.5058155874492691,fish_3,21.6,measured,2.5016937702012605,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_96,0,255,12,1,False,False,True,5.347826729437085,True,True,[],[  -0.046541    0.014876     0.99881],23.158251368796552,-44.90111561810741,1.5660685680293736,0.1790519697178679,0.1750503187347372,38.47011349901446,1.5004674806006284,fish_3,21.6,measured,3.6948030282132116,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_97,0,255,12,1,False,False,True,5.086206439109193,True,True,[],[  -0.050658    0.020716      0.9985],26.7543684561818,-41.33351097016221,1.7171471127156963,0.203670028896717,0.1998771567339352,30.010299348207216,1.5115016925268332,fish_3,21.6,measured,1.2329971103283022,2024_11_28/13-23-29_0/12,multiple_fish
2024_11_28,13-23-29_0,13-23-29_0,frame_98,0,255,12,1,False,False,True,4.698630281521631,True,False,[],,25.570161237941768,-34.77111257376589,-1.0,0.2204778905611427,0.2177263669572099,24.23440186902312,1.5303798134545683,fish_3,21.6,bad_pointcloud,0.4477890561142672,2024_11_28/13-23-29_0/12,multiple_fish
